# Optical Properties of organic hazes made under water-rich (1000x solar), 300 K exoplanet conditions
# Citation: He, C., Radke, M.J., Moran, S.E., Hörst, S.M., Lewis, N.K., Moses, J.I., Batalha, N.E., Kempton, E.M.-R., Marley, M.S., Morley, C.V., Valenti, J.A., Vuitton, V. Optical Properties of Organic Haze Analogues in Water-rich Exoplanet Atmospheres Observable with JWST, Nature Astronomy, resubmitted

#index wavelength(microns) n	k
453 4.03525700e-01 1.78868850e+00 1.70016200e-03
454 4.03533500e-01 1.78861000e+00 1.70965600e-03
455 4.03541400e-01 1.78852170e+00 1.71621100e-03
456 4.03549200e-01 1.78842680e+00 1.72073600e-03
457 4.03557100e-01 1.78833620e+00 1.72361100e-03
458 4.03564900e-01 1.78826270e+00 1.72431000e-03
459 4.03572800e-01 1.78821470e+00 1.72356500e-03
460 4.03580600e-01 1.78820160e+00 1.72390600e-03
461 4.03588500e-01 1.78823140e+00 1.72517000e-03
462 4.03596300e-01 1.78830240e+00 1.72735900e-03
463 4.03604200e-01 1.78840390e+00 1.72677100e-03
464 4.03612000e-01 1.78851140e+00 1.72026100e-03
465 4.03619900e-01 1.78859340e+00 1.70638800e-03
466 4.03627800e-01 1.78862700e+00 1.68917000e-03
467 4.03635600e-01 1.78860890e+00 1.67224800e-03
468 4.03643500e-01 1.78854830e+00 1.66027400e-03
469 4.03651300e-01 1.78846130e+00 1.65533000e-03
470 4.03659200e-01 1.78836620e+00 1.65680300e-03
471 4.03667000e-01 1.78827390e+00 1.66208900e-03
472 4.03674900e-01 1.78819130e+00 1.66857400e-03
473 4.03682700e-01 1.78812420e+00 1.67374800e-03
474 4.03690600e-01 1.78807480e+00 1.67515100e-03
475 4.03698500e-01 1.78803710e+00 1.67237400e-03
476 4.03706300e-01 1.78800280e+00 1.66405200e-03
477 4.03714200e-01 1.78796590e+00 1.65243500e-03
478 4.03722000e-01 1.78792490e+00 1.64245500e-03
479 4.03729900e-01 1.78788770e+00 1.63994300e-03
480 4.03737800e-01 1.78786410e+00 1.64562100e-03
481 4.03745600e-01 1.78785790e+00 1.65763900e-03
482 4.03753500e-01 1.78786390e+00 1.67022200e-03
483 4.03761300e-01 1.78786990e+00 1.67897500e-03
484 4.03769200e-01 1.78785830e+00 1.68156800e-03
485 4.03777100e-01 1.78781750e+00 1.68032300e-03
486 4.03784900e-01 1.78775040e+00 1.67687600e-03
487 4.03792800e-01 1.78767130e+00 1.67392800e-03
488 4.03800600e-01 1.78759970e+00 1.67331000e-03
489 4.03808500e-01 1.78754680e+00 1.67500400e-03
490 4.03816400e-01 1.78751230e+00 1.67591700e-03
491 4.03824200e-01 1.78748500e+00 1.67082400e-03
492 4.03832100e-01 1.78745160e+00 1.65701800e-03
493 4.03839900e-01 1.78740470e+00 1.63628800e-03
494 4.03847800e-01 1.78734870e+00 1.61671500e-03
495 4.03855700e-01 1.78730120e+00 1.60538800e-03
496 4.03863500e-01 1.78728260e+00 1.60662200e-03
497 4.03871400e-01 1.78730600e+00 1.61892300e-03
498 4.03879300e-01 1.78736260e+00 1.63551400e-03
499 4.03887100e-01 1.78742680e+00 1.64775600e-03
500 4.03895000e-01 1.78746660e+00 1.65156700e-03
501 4.03902900e-01 1.78746300e+00 1.65144000e-03
502 4.03910700e-01 1.78741590e+00 1.65636800e-03
503 4.03918600e-01 1.78733610e+00 1.67287000e-03
504 4.03926500e-01 1.78723660e+00 1.70128200e-03
505 4.03934300e-01 1.78712550e+00 1.73236000e-03
506 4.03942200e-01 1.78700820e+00 1.75573800e-03
507 4.03950100e-01 1.78689030e+00 1.76592200e-03
508 4.03957900e-01 1.78678240e+00 1.76511600e-03
509 4.03965800e-01 1.78669600e+00 1.76035500e-03
510 4.03973700e-01 1.78663810e+00 1.75832200e-03
511 4.03981500e-01 1.78660660e+00 1.76365000e-03
512 4.03989400e-01 1.78659080e+00 1.77639200e-03
513 4.03997300e-01 1.78657900e+00 1.79355000e-03
514 4.04005100e-01 1.78656800e+00 1.80708400e-03
515 4.04013000e-01 1.78656450e+00 1.81016600e-03
516 4.04020900e-01 1.78657460e+00 1.80045700e-03
517 4.04028700e-01 1.78659690e+00 1.78276900e-03
518 4.04036600e-01 1.78662060e+00 1.76490500e-03
519 4.04044500e-01 1.78662910e+00 1.75449100e-03
520 4.04052400e-01 1.78661300e+00 1.75479700e-03
521 4.04060200e-01 1.78658020e+00 1.76249000e-03
522 4.04068100e-01 1.78654780e+00 1.76967000e-03
523 4.04076000e-01 1.78652720e+00 1.76805800e-03
524 4.04083800e-01 1.78652000e+00 1.75316500e-03
525 4.04091700e-01 1.78651300e+00 1.72927300e-03
526 4.04099600e-01 1.78648930e+00 1.70401100e-03
527 4.04107500e-01 1.78643750e+00 1.68511100e-03
528 4.04115300e-01 1.78635790e+00 1.67596900e-03
529 4.04123200e-01 1.78626480e+00 1.67418800e-03
530 4.04131100e-01 1.78618310e+00 1.67466300e-03
531 4.04139000e-01 1.78613820e+00 1.67295800e-03
532 4.04146800e-01 1.78613990e+00 1.66562400e-03
533 4.04154700e-01 1.78617890e+00 1.65429000e-03
534 4.04162600e-01 1.78622410e+00 1.64384900e-03
535 4.04170500e-01 1.78624170e+00 1.64242200e-03
536 4.04178300e-01 1.78621360e+00 1.65544700e-03
537 4.04186200e-01 1.78614490e+00 1.68091300e-03
538 4.04194100e-01 1.78606100e+00 1.71013300e-03
539 4.04202000e-01 1.78599150e+00 1.73363800e-03
540 4.04209800e-01 1.78595240e+00 1.74763400e-03
541 4.04217700e-01 1.78593800e+00 1.75375500e-03
542 4.04225600e-01 1.78592930e+00 1.75685200e-03
543 4.04233500e-01 1.78589960e+00 1.75927100e-03
544 4.04241400e-01 1.78583660e+00 1.76393200e-03
545 4.04249200e-01 1.78574530e+00 1.77082400e-03
546 4.04257100e-01 1.78563920e+00 1.78084600e-03
547 4.04265000e-01 1.78553520e+00 1.79144700e-03
548 4.04272900e-01 1.78544630e+00 1.79786200e-03
549 4.04280800e-01 1.78538260e+00 1.79797700e-03
550 4.04288600e-01 1.78534970e+00 1.79444300e-03
551 4.04296500e-01 1.78534930e+00 1.79101700e-03
552 4.04304400e-01 1.78536810e+00 1.79167500e-03
553 4.04312300e-01 1.78538440e+00 1.79568000e-03
554 4.04320200e-01 1.78538020e+00 1.80089700e-03
555 4.04328000e-01 1.78534840e+00 1.80625600e-03
556 4.04335900e-01 1.78529670e+00 1.81157600e-03
557 4.04343800e-01 1.78524160e+00 1.81702800e-03
558 4.04351700e-01 1.78519730e+00 1.82436000e-03
559 4.04359600e-01 1.78516850e+00 1.83460800e-03
560 4.04367500e-01 1.78515440e+00 1.84818800e-03
561 4.04375300e-01 1.78514730e+00 1.86528500e-03
562 4.04383200e-01 1.78514010e+00 1.88575800e-03
563 4.04391100e-01 1.78512980e+00 1.90822600e-03
564 4.04399000e-01 1.78511570e+00 1.92882700e-03
565 4.04406900e-01 1.78509610e+00 1.94580800e-03
566 4.04414800e-01 1.78506490e+00 1.95740100e-03
567 4.04422700e-01 1.78501640e+00 1.96451000e-03
568 4.04430500e-01 1.78495590e+00 1.97081900e-03
569 4.04438400e-01 1.78489970e+00 1.97698100e-03
570 4.04446300e-01 1.78486100e+00 1.97907700e-03
571 4.04454200e-01 1.78484260e+00 1.97462200e-03
572 4.04462100e-01 1.78483240e+00 1.96319900e-03
573 4.04470000e-01 1.78481620e+00 1.94831100e-03
574 4.04477900e-01 1.78479240e+00 1.93487200e-03
575 4.04485700e-01 1.78477260e+00 1.92641600e-03
576 4.04493600e-01 1.78476740e+00 1.92139300e-03
577 4.04501500e-01 1.78477300e+00 1.91655400e-03
578 4.04509400e-01 1.78477290e+00 1.90914500e-03
579 4.04517300e-01 1.78474740e+00 1.89732800e-03
580 4.04525200e-01 1.78468910e+00 1.87906400e-03
581 4.04533100e-01 1.78460730e+00 1.85698800e-03
582 4.04541000e-01 1.78452220e+00 1.83403200e-03
583 4.04548900e-01 1.78445180e+00 1.81472200e-03
584 4.04556800e-01 1.78440090e+00 1.80220700e-03
585 4.04564600e-01 1.78436440e+00 1.79540300e-03
586 4.04572500e-01 1.78433410e+00 1.79033800e-03
587 4.04580400e-01 1.78430530e+00 1.78463600e-03
588 4.04588300e-01 1.78427460e+00 1.77603800e-03
589 4.04596200e-01 1.78423880e+00 1.76288400e-03
590 4.04604100e-01 1.78419220e+00 1.74792000e-03
591 4.04612000e-01 1.78413310e+00 1.73412200e-03
592 4.04619900e-01 1.78407130e+00 1.72661600e-03
593 4.04627800e-01 1.78402520e+00 1.72729100e-03
594 4.04635700e-01 1.78400870e+00 1.73749500e-03
595 4.04643600e-01 1.78402000e+00 1.75267800e-03
596 4.04651500e-01 1.78404350e+00 1.77052900e-03
597 4.04659400e-01 1.78405960e+00 1.79008300e-03
598 4.04667300e-01 1.78405810e+00 1.81172500e-03
599 4.04675200e-01 1.78404090e+00 1.83651600e-03
600 4.04683100e-01 1.78401680e+00 1.86487600e-03
601 4.04690900e-01 1.78399630e+00 1.89544200e-03
602 4.04698800e-01 1.78399160e+00 1.92636400e-03
603 4.04706700e-01 1.78401440e+00 1.95642700e-03
604 4.04714600e-01 1.78407110e+00 1.98308300e-03
605 4.04722500e-01 1.78415530e+00 2.00463600e-03
606 4.04730400e-01 1.78424500e+00 2.02128300e-03
607 4.04738300e-01 1.78431400e+00 2.03191500e-03
608 4.04746200e-01 1.78434030e+00 2.03638100e-03
609 4.04754100e-01 1.78431380e+00 2.03794000e-03
610 4.04762000e-01 1.78423810e+00 2.04087800e-03
611 4.04769900e-01 1.78413000e+00 2.04648200e-03
612 4.04777800e-01 1.78401080e+00 2.05408900e-03
613 4.04785700e-01 1.78389950e+00 2.06127900e-03
614 4.04793600e-01 1.78380910e+00 2.06430200e-03
615 4.04801500e-01 1.78373590e+00 2.06314000e-03
616 4.04809400e-01 1.78366490e+00 2.06125700e-03
617 4.04817300e-01 1.78358070e+00 2.06130700e-03
618 4.04825200e-01 1.78347630e+00 2.06404600e-03
619 4.04833100e-01 1.78335810e+00 2.06881800e-03
620 4.04841000e-01 1.78324750e+00 2.07654600e-03
621 4.04848900e-01 1.78317040e+00 2.08607600e-03
622 4.04856800e-01 1.78314280e+00 2.09853600e-03
623 4.04864700e-01 1.78316910e+00 2.11111200e-03
624 4.04872600e-01 1.78323460e+00 2.12094400e-03
625 4.04880500e-01 1.78331060e+00 2.12571500e-03
626 4.04888500e-01 1.78336800e+00 2.12558500e-03
627 4.04896400e-01 1.78339120e+00 2.12064400e-03
628 4.04904300e-01 1.78337430e+00 2.11251200e-03
629 4.04912200e-01 1.78331920e+00 2.10177300e-03
630 4.04920100e-01 1.78323690e+00 2.08847200e-03
631 4.04928000e-01 1.78314380e+00 2.07260100e-03
632 4.04935900e-01 1.78305770e+00 2.05515500e-03
633 4.04943800e-01 1.78299480e+00 2.04007000e-03
634 4.04951700e-01 1.78296830e+00 2.02959300e-03
635 4.04959600e-01 1.78297840e+00 2.02369000e-03
636 4.04967500e-01 1.78301200e+00 2.02011000e-03
637 4.04975400e-01 1.78304620e+00 2.01514400e-03
638 4.04983300e-01 1.78305580e+00 2.00738200e-03
639 4.04991200e-01 1.78302540e+00 2.00159700e-03
640 4.04999100e-01 1.78295630e+00 2.00199900e-03
641 4.05007000e-01 1.78286420e+00 2.01157700e-03
642 4.05015000e-01 1.78276470e+00 2.02722400e-03
643 4.05022900e-01 1.78266760e+00 2.04541000e-03
644 4.05030800e-01 1.78257550e+00 2.06241800e-03
645 4.05038700e-01 1.78248980e+00 2.07815200e-03
646 4.05046600e-01 1.78241600e+00 2.09241500e-03
647 4.05054500e-01 1.78236500e+00 2.10695700e-03
648 4.05062400e-01 1.78234630e+00 2.12119900e-03
649 4.05070300e-01 1.78235560e+00 2.13269700e-03
650 4.05078200e-01 1.78237810e+00 2.13674300e-03
651 4.05086100e-01 1.78239460e+00 2.13169200e-03
652 4.05094100e-01 1.78239630e+00 2.12057500e-03
653 4.05102000e-01 1.78238590e+00 2.11208200e-03
654 4.05109900e-01 1.78237390e+00 2.11508900e-03
655 4.05117800e-01 1.78237150e+00 2.13244600e-03
656 4.05125700e-01 1.78238500e+00 2.15774300e-03
657 4.05133600e-01 1.78241450e+00 2.18063300e-03
658 4.05141500e-01 1.78244910e+00 2.19109600e-03
659 4.05149400e-01 1.78247010e+00 2.18906000e-03
660 4.05157400e-01 1.78245700e+00 2.17936900e-03
661 4.05165300e-01 1.78240430e+00 2.16984900e-03
662 4.05173200e-01 1.78232360e+00 2.16552400e-03
663 4.05181100e-01 1.78223750e+00 2.16860600e-03
664 4.05189000e-01 1.78216720e+00 2.17840100e-03
665 4.05196900e-01 1.78212370e+00 2.19154600e-03
666 4.05204900e-01 1.78210590e+00 2.20219400e-03
667 4.05212800e-01 1.78210270e+00 2.20829000e-03
668 4.05220700e-01 1.78210130e+00 2.21029100e-03
669 4.05228600e-01 1.78208780e+00 2.21093700e-03
670 4.05236500e-01 1.78205310e+00 2.21581200e-03
671 4.05244400e-01 1.78199280e+00 2.22910800e-03
672 4.05252400e-01 1.78191010e+00 2.25157000e-03
673 4.05260300e-01 1.78181390e+00 2.27733600e-03
674 4.05268200e-01 1.78171630e+00 2.29811500e-03
675 4.05276100e-01 1.78162950e+00 2.30593800e-03
676 4.05284000e-01 1.78155860e+00 2.30056900e-03
677 4.05292000e-01 1.78150230e+00 2.28876100e-03
678 4.05299900e-01 1.78145570e+00 2.27881600e-03
679 4.05307800e-01 1.78141690e+00 2.27436400e-03
680 4.05315700e-01 1.78138540e+00 2.27642500e-03
681 4.05323600e-01 1.78136500e+00 2.28616100e-03
682 4.05331600e-01 1.78136110e+00 2.30638300e-03
683 4.05339500e-01 1.78137250e+00 2.33951700e-03
684 4.05347400e-01 1.78138990e+00 2.37803900e-03
685 4.05355300e-01 1.78139700e+00 2.40888000e-03
686 4.05363200e-01 1.78138080e+00 2.42209200e-03
687 4.05371200e-01 1.78133660e+00 2.41495200e-03
688 4.05379100e-01 1.78127480e+00 2.39739400e-03
689 4.05387000e-01 1.78121730e+00 2.38244900e-03
690 4.05394900e-01 1.78118620e+00 2.37720600e-03
691 4.05402900e-01 1.78119140e+00 2.38147500e-03
692 4.05410800e-01 1.78121650e+00 2.38842000e-03
693 4.05418700e-01 1.78123110e+00 2.39186000e-03
694 4.05426600e-01 1.78121300e+00 2.38850700e-03
695 4.05434600e-01 1.78116000e+00 2.37793000e-03
696 4.05442500e-01 1.78108220e+00 2.36111300e-03
697 4.05450400e-01 1.78099520e+00 2.34335300e-03
698 4.05458300e-01 1.78090520e+00 2.32902900e-03
699 4.05466300e-01 1.78081020e+00 2.32223100e-03
700 4.05474200e-01 1.78071100e+00 2.32339500e-03
701 4.05482100e-01 1.78061520e+00 2.32663500e-03
702 4.05490000e-01 1.78053440e+00 2.32285500e-03
703 4.05498000e-01 1.78047660e+00 2.30682300e-03
704 4.05505900e-01 1.78044570e+00 2.28440000e-03
705 4.05513800e-01 1.78043430e+00 2.26892000e-03
706 4.05521800e-01 1.78042980e+00 2.27205900e-03
707 4.05529700e-01 1.78042160e+00 2.29472500e-03
708 4.05537600e-01 1.78040690e+00 2.32688600e-03
709 4.05545500e-01 1.78038880e+00 2.35571800e-03
710 4.05553500e-01 1.78037440e+00 2.37625200e-03
711 4.05561400e-01 1.78036510e+00 2.39052500e-03
712 4.05569300e-01 1.78035170e+00 2.40465700e-03
713 4.05577300e-01 1.78032720e+00 2.41909200e-03
714 4.05585200e-01 1.78029060e+00 2.43042600e-03
715 4.05593100e-01 1.78024900e+00 2.43651900e-03
716 4.05601100e-01 1.78021130e+00 2.43587700e-03
717 4.05609000e-01 1.78018030e+00 2.42694500e-03
718 4.05616900e-01 1.78015330e+00 2.41220400e-03
719 4.05624900e-01 1.78013010e+00 2.39431800e-03
720 4.05632800e-01 1.78011430e+00 2.37880700e-03
721 4.05640700e-01 1.78010790e+00 2.37124300e-03
722 4.05648700e-01 1.78010780e+00 2.37432800e-03
723 4.05656600e-01 1.78010530e+00 2.38232200e-03
724 4.05664500e-01 1.78009370e+00 2.38797600e-03
725 4.05672500e-01 1.78007130e+00 2.38543700e-03
726 4.05680400e-01 1.78004360e+00 2.37244100e-03
727 4.05688300e-01 1.78001920e+00 2.35174600e-03
728 4.05696300e-01 1.77999970e+00 2.32973100e-03
729 4.05704200e-01 1.77997770e+00 2.31289300e-03
730 4.05712100e-01 1.77994250e+00 2.30151400e-03
731 4.05720100e-01 1.77988910e+00 2.29428200e-03
732 4.05728000e-01 1.77981700e+00 2.28686200e-03
733 4.05735900e-01 1.77973120e+00 2.27553800e-03
734 4.05743900e-01 1.77964010e+00 2.26024100e-03
735 4.05751800e-01 1.77955270e+00 2.24498100e-03
736 4.05759800e-01 1.77947950e+00 2.23358200e-03
737 4.05767700e-01 1.77943400e+00 2.22760000e-03
738 4.05775600e-01 1.77942840e+00 2.22880400e-03
739 4.05783600e-01 1.77946010e+00 2.23243900e-03
740 4.05791500e-01 1.77951150e+00 2.23293300e-03
741 4.05799500e-01 1.77955900e+00 2.22714900e-03
742 4.05807400e-01 1.77959140e+00 2.21742400e-03
743 4.05815300e-01 1.77961190e+00 2.21135300e-03
744 4.05823300e-01 1.77962330e+00 2.21795300e-03
745 4.05831200e-01 1.77961620e+00 2.23859100e-03
746 4.05839200e-01 1.77957750e+00 2.26859400e-03
747 4.05847100e-01 1.77950390e+00 2.29807900e-03
748 4.05855000e-01 1.77940810e+00 2.31884500e-03
749 4.05863000e-01 1.77931520e+00 2.32811100e-03
750 4.05870900e-01 1.77924460e+00 2.32887700e-03
751 4.05878900e-01 1.77920170e+00 2.32753300e-03
752 4.05886800e-01 1.77917890e+00 2.32916600e-03
753 4.05894700e-01 1.77916400e+00 2.33619300e-03
754 4.05902700e-01 1.77914900e+00 2.34739300e-03
755 4.05910600e-01 1.77913360e+00 2.35979500e-03
756 4.05918600e-01 1.77912140e+00 2.37063400e-03
757 4.05926500e-01 1.77911400e+00 2.37936500e-03
758 4.05934500e-01 1.77911110e+00 2.38643100e-03
759 4.05942400e-01 1.77910710e+00 2.39519000e-03
760 4.05950400e-01 1.77909960e+00 2.40660100e-03
761 4.05958300e-01 1.77909060e+00 2.42013300e-03
762 4.05966300e-01 1.77908420e+00 2.43189300e-03
763 4.05974200e-01 1.77908070e+00 2.43598400e-03
764 4.05982100e-01 1.77907430e+00 2.42865300e-03
765 4.05990100e-01 1.77905850e+00 2.41018700e-03
766 4.05998000e-01 1.77902940e+00 2.38446800e-03
767 4.06006000e-01 1.77898870e+00 2.36124900e-03
768 4.06013900e-01 1.77893870e+00 2.34923500e-03
769 4.06021900e-01 1.77887980e+00 2.35309800e-03
770 4.06029800e-01 1.77881110e+00 2.37266300e-03
771 4.06037800e-01 1.77873450e+00 2.39942400e-03
772 4.06045700e-01 1.77865060e+00 2.42410000e-03
773 4.06053700e-01 1.77856030e+00 2.44060800e-03
774 4.06061600e-01 1.77847510e+00 2.44837300e-03
775 4.06069600e-01 1.77841760e+00 2.45032800e-03
776 4.06077500e-01 1.77840870e+00 2.45260600e-03
777 4.06085500e-01 1.77844730e+00 2.45875700e-03
778 4.06093400e-01 1.77850600e+00 2.46815400e-03
779 4.06101400e-01 1.77854370e+00 2.47525400e-03
780 4.06109300e-01 1.77853500e+00 2.47486800e-03
781 4.06117300e-01 1.77848640e+00 2.46405100e-03
782 4.06125200e-01 1.77842580e+00 2.44679900e-03
783 4.06133200e-01 1.77837830e+00 2.42909200e-03
784 4.06141100e-01 1.77835080e+00 2.42038300e-03
785 4.06149100e-01 1.77833600e+00 2.42384400e-03
786 4.06157000e-01 1.77832150e+00 2.43829700e-03
787 4.06165000e-01 1.77830590e+00 2.45652700e-03
788 4.06173000e-01 1.77829550e+00 2.47131800e-03
789 4.06180900e-01 1.77829320e+00 2.47580500e-03
790 4.06188900e-01 1.77829360e+00 2.46868700e-03
791 4.06196800e-01 1.77828490e+00 2.45660000e-03
792 4.06204800e-01 1.77825500e+00 2.44942900e-03
793 4.06212700e-01 1.77820240e+00 2.45718100e-03
794 4.06220700e-01 1.77813900e+00 2.48201700e-03
795 4.06228600e-01 1.77807600e+00 2.51970600e-03
796 4.06236600e-01 1.77801930e+00 2.56261600e-03
797 4.06244600e-01 1.77796740e+00 2.60356600e-03
798 4.06252500e-01 1.77791900e+00 2.64107100e-03
799 4.06260500e-01 1.77787730e+00 2.67198200e-03
800 4.06268400e-01 1.77784970e+00 2.69302800e-03
801 4.06276400e-01 1.77784270e+00 2.70193200e-03
802 4.06284300e-01 1.77785620e+00 2.69984700e-03
803 4.06292300e-01 1.77788710e+00 2.69233500e-03
804 4.06300300e-01 1.77792670e+00 2.68663900e-03
805 4.06308200e-01 1.77796570e+00 2.68884100e-03
806 4.06316200e-01 1.77799360e+00 2.69751100e-03
807 4.06324100e-01 1.77800190e+00 2.70933100e-03
808 4.06332100e-01 1.77798630e+00 2.71994000e-03
809 4.06340100e-01 1.77794790e+00 2.72728500e-03
810 4.06348000e-01 1.77789150e+00 2.73330300e-03
811 4.06356000e-01 1.77782040e+00 2.74014000e-03
812 4.06363900e-01 1.77774420e+00 2.75007100e-03
813 4.06371900e-01 1.77767680e+00 2.75901300e-03
814 4.06379900e-01 1.77763230e+00 2.76447600e-03
815 4.06387800e-01 1.77761280e+00 2.76693600e-03
816 4.06395800e-01 1.77760370e+00 2.77102200e-03
817 4.06403800e-01 1.77758170e+00 2.77821200e-03
818 4.06411700e-01 1.77752970e+00 2.78735900e-03
819 4.06419700e-01 1.77744830e+00 2.78953200e-03
820 4.06427600e-01 1.77735070e+00 2.77794000e-03
821 4.06435600e-01 1.77725630e+00 2.75700200e-03
822 4.06443600e-01 1.77717770e+00 2.73489800e-03
823 4.06451500e-01 1.77711790e+00 2.71707800e-03
824 4.06459500e-01 1.77707330e+00 2.70596000e-03
825 4.06467500e-01 1.77703820e+00 2.69944000e-03
826 4.06475400e-01 1.77700880e+00 2.69279300e-03
827 4.06483400e-01 1.77698350e+00 2.68245300e-03
828 4.06491400e-01 1.77696040e+00 2.66810200e-03
829 4.06499300e-01 1.77693570e+00 2.65071200e-03
830 4.06507300e-01 1.77690790e+00 2.63575200e-03
831 4.06515300e-01 1.77687410e+00 2.63037100e-03
832 4.06523200e-01 1.77683450e+00 2.63818900e-03
833 4.06531200e-01 1.77679440e+00 2.65768700e-03
834 4.06539200e-01 1.77675700e+00 2.68419300e-03
835 4.06547100e-01 1.77671830e+00 2.71319500e-03
836 4.06555100e-01 1.77666800e+00 2.74066900e-03
837 4.06563100e-01 1.77659860e+00 2.76744600e-03
838 4.06571100e-01 1.77651280e+00 2.79192300e-03
839 4.06579000e-01 1.77642600e+00 2.81517900e-03
840 4.06587000e-01 1.77635660e+00 2.83838600e-03
841 4.06595000e-01 1.77631920e+00 2.86067800e-03
842 4.06602900e-01 1.77631420e+00 2.87943300e-03
843 4.06610900e-01 1.77632740e+00 2.89341100e-03
844 4.06618900e-01 1.77634220e+00 2.90324600e-03
845 4.06626900e-01 1.77634670e+00 2.90936700e-03
846 4.06634800e-01 1.77633460e+00 2.91513500e-03
847 4.06642800e-01 1.77630430e+00 2.92171000e-03
848 4.06650800e-01 1.77625770e+00 2.92950800e-03
849 4.06658700e-01 1.77619400e+00 2.94115400e-03
850 4.06666700e-01 1.77611620e+00 2.95820400e-03
851 4.06674700e-01 1.77603340e+00 2.97348400e-03
852 4.06682700e-01 1.77595890e+00 2.98044200e-03
853 4.06690600e-01 1.77590810e+00 2.97563500e-03
854 4.06698600e-01 1.77589050e+00 2.95948000e-03
855 4.06706600e-01 1.77590310e+00 2.94039600e-03
856 4.06714600e-01 1.77593090e+00 2.92686800e-03
857 4.06722500e-01 1.77595630e+00 2.92188200e-03
858 4.06730500e-01 1.77596510e+00 2.92238700e-03
859 4.06738500e-01 1.77595360e+00 2.92485000e-03
860 4.06746500e-01 1.77592690e+00 2.92419700e-03
861 4.06754400e-01 1.77589580e+00 2.91703100e-03
862 4.06762400e-01 1.77587590e+00 2.90566800e-03
863 4.06770400e-01 1.77588040e+00 2.89780200e-03
864 4.06778400e-01 1.77591450e+00 2.90013300e-03
865 4.06786400e-01 1.77597310e+00 2.91426400e-03
866 4.06794300e-01 1.77604190e+00 2.93513800e-03
867 4.06802300e-01 1.77609810e+00 2.95370200e-03
868 4.06810300e-01 1.77612080e+00 2.96457700e-03
869 4.06818300e-01 1.77609890e+00 2.96772300e-03
870 4.06826200e-01 1.77603570e+00 2.96744400e-03
871 4.06834200e-01 1.77594840e+00 2.96910500e-03
872 4.06842200e-01 1.77586050e+00 2.97844300e-03
873 4.06850200e-01 1.77578930e+00 2.99722000e-03
874 4.06858200e-01 1.77573700e+00 3.02464000e-03
875 4.06866200e-01 1.77569510e+00 3.05401500e-03
876 4.06874100e-01 1.77565020e+00 3.08224400e-03
877 4.06882100e-01 1.77559580e+00 3.10484800e-03
878 4.06890100e-01 1.77553380e+00 3.12406500e-03
879 4.06898100e-01 1.77547090e+00 3.14088100e-03
880 4.06906100e-01 1.77541550e+00 3.15504000e-03
881 4.06914000e-01 1.77537170e+00 3.16624900e-03
882 4.06922000e-01 1.77533750e+00 3.17965700e-03
883 4.06930000e-01 1.77530450e+00 3.20031700e-03
884 4.06938000e-01 1.77526610e+00 3.23024100e-03
885 4.06946000e-01 1.77522330e+00 3.26390600e-03
886 4.06954000e-01 1.77518800e+00 3.29503700e-03
887 4.06961900e-01 1.77517130e+00 3.31840200e-03
888 4.06969900e-01 1.77517190e+00 3.33528000e-03
889 4.06977900e-01 1.77517450e+00 3.35191300e-03
890 4.06985900e-01 1.77516320e+00 3.36997700e-03
891 4.06993900e-01 1.77513460e+00 3.38915400e-03
892 4.07001900e-01 1.77510180e+00 3.40785400e-03
893 4.07009900e-01 1.77507940e+00 3.42135400e-03
894 4.07017900e-01 1.77507260e+00 3.42402700e-03
895 4.07025800e-01 1.77507120e+00 3.41248100e-03
896 4.07033800e-01 1.77505970e+00 3.38516200e-03
897 4.07041800e-01 1.77502870e+00 3.34806100e-03
898 4.07049800e-01 1.77498290e+00 3.31039700e-03
899 4.07057800e-01 1.77493980e+00 3.28277700e-03
900 4.07065800e-01 1.77491460e+00 3.27149000e-03
901 4.07073800e-01 1.77491050e+00 3.27865000e-03
902 4.07081800e-01 1.77491270e+00 3.29740600e-03
903 4.07089800e-01 1.77490020e+00 3.31585000e-03
904 4.07097700e-01 1.77486060e+00 3.32433900e-03
905 4.07105700e-01 1.77479910e+00 3.31995600e-03
906 4.07113700e-01 1.77473080e+00 3.30604900e-03
907 4.07121700e-01 1.77466810e+00 3.29066700e-03
908 4.07129700e-01 1.77461650e+00 3.28294700e-03
909 4.07137700e-01 1.77457580e+00 3.28561500e-03
910 4.07145700e-01 1.77454590e+00 3.30317900e-03
911 4.07153700e-01 1.77452620e+00 3.33525200e-03
912 4.07161700e-01 1.77451470e+00 3.37268800e-03
913 4.07169700e-01 1.77450630e+00 3.40334300e-03
914 4.07177700e-01 1.77449550e+00 3.41550900e-03
915 4.07185700e-01 1.77447730e+00 3.40649500e-03
916 4.07193700e-01 1.77444810e+00 3.38288700e-03
917 4.07201600e-01 1.77440710e+00 3.35723500e-03
918 4.07209600e-01 1.77435300e+00 3.33687900e-03
919 4.07217600e-01 1.77429030e+00 3.32505800e-03
920 4.07225600e-01 1.77422740e+00 3.32033100e-03
921 4.07233600e-01 1.77417240e+00 3.32189000e-03
