# Optical Properties of organic hazes made under water-rich (1000x solar), 400 K exoplanet conditions
# Citation: He, C., Radke, M.J., Moran, S.E., Hörst, S.M., Lewis, N.K., Moses, J.I., Batalha, N.E., Kempton, E.M.-R., Marley, M.S., Morley, C.V., Valenti, J.A., Vuitton, V. Optical Properties of Organic Haze Analogues in Water-rich Exoplanet Atmospheres Observable with JWST, Nature Astronomy, resubmitted
#index wavelength(microns) n	k
5235 4.44919600e-01 1.70890790e+00 1.34899170e-02
5236 4.44929100e-01 1.70890200e+00 1.34606540e-02
5237 4.44938700e-01 1.70891130e+00 1.34090660e-02
5238 4.44948200e-01 1.70893000e+00 1.33699970e-02
5239 4.44957800e-01 1.70895050e+00 1.33652140e-02
5240 4.44967300e-01 1.70896570e+00 1.33910890e-02
5241 4.44976800e-01 1.70896940e+00 1.34270420e-02
5242 4.44986400e-01 1.70895730e+00 1.34525770e-02
5243 4.44995900e-01 1.70893100e+00 1.34608150e-02
5244 4.45005500e-01 1.70889530e+00 1.34555740e-02
5245 4.45015000e-01 1.70885960e+00 1.34408820e-02
5246 4.45024600e-01 1.70883400e+00 1.34177750e-02
5247 4.45034100e-01 1.70882620e+00 1.33843850e-02
5248 4.45043700e-01 1.70883710e+00 1.33414170e-02
5249 4.45053200e-01 1.70885760e+00 1.32944700e-02
5250 4.45062800e-01 1.70887030e+00 1.32517470e-02
5251 4.45072300e-01 1.70885900e+00 1.32228230e-02
5252 4.45081900e-01 1.70882140e+00 1.32151670e-02
5253 4.45091400e-01 1.70876880e+00 1.32276830e-02
5254 4.45101000e-01 1.70872180e+00 1.32525000e-02
5255 4.45110500e-01 1.70869550e+00 1.32775410e-02
5256 4.45120100e-01 1.70869260e+00 1.32960260e-02
5257 4.45129600e-01 1.70870530e+00 1.33126800e-02
5258 4.45139200e-01 1.70872200e+00 1.33371630e-02
5259 4.45148800e-01 1.70873210e+00 1.33745350e-02
5260 4.45158300e-01 1.70872770e+00 1.34190400e-02
5261 4.45167900e-01 1.70870750e+00 1.34603450e-02
5262 4.45177400e-01 1.70867540e+00 1.34914020e-02
5263 4.45187000e-01 1.70864240e+00 1.35113020e-02
5264 4.45196500e-01 1.70861930e+00 1.35176470e-02
5265 4.45206100e-01 1.70861080e+00 1.35024050e-02
5266 4.45215600e-01 1.70861270e+00 1.34619170e-02
5267 4.45225200e-01 1.70861430e+00 1.34068950e-02
5268 4.45234800e-01 1.70860600e+00 1.33621960e-02
5269 4.45244300e-01 1.70858290e+00 1.33510130e-02
5270 4.45253900e-01 1.70854950e+00 1.33761740e-02
5271 4.45263400e-01 1.70851310e+00 1.34213260e-02
5272 4.45273000e-01 1.70848240e+00 1.34640070e-02
5273 4.45282500e-01 1.70846340e+00 1.34916680e-02
5274 4.45292100e-01 1.70845890e+00 1.35020680e-02
5275 4.45301700e-01 1.70846790e+00 1.34970690e-02
5276 4.45311200e-01 1.70848460e+00 1.34797970e-02
5277 4.45320800e-01 1.70849820e+00 1.34563870e-02
5278 4.45330400e-01 1.70849490e+00 1.34367870e-02
5279 4.45339900e-01 1.70846820e+00 1.34273060e-02
5280 4.45349500e-01 1.70842240e+00 1.34282030e-02
5281 4.45359000e-01 1.70837560e+00 1.34330570e-02
5282 4.45368600e-01 1.70834810e+00 1.34383500e-02
5283 4.45378200e-01 1.70834930e+00 1.34442470e-02
5284 4.45387700e-01 1.70837010e+00 1.34483240e-02
5285 4.45397300e-01 1.70838930e+00 1.34449200e-02
5286 4.45406900e-01 1.70838860e+00 1.34315520e-02
5287 4.45416400e-01 1.70836480e+00 1.34164060e-02
5288 4.45426000e-01 1.70833280e+00 1.34137470e-02
5289 4.45435600e-01 1.70831190e+00 1.34312340e-02
5290 4.45445100e-01 1.70831290e+00 1.34589870e-02
5291 4.45454700e-01 1.70832920e+00 1.34753300e-02
5292 4.45464300e-01 1.70834210e+00 1.34647630e-02
5293 4.45473800e-01 1.70833400e+00 1.34276040e-02
5294 4.45483400e-01 1.70829960e+00 1.33772410e-02
5295 4.45493000e-01 1.70824810e+00 1.33279370e-02
5296 4.45502500e-01 1.70819460e+00 1.32903630e-02
5297 4.45512100e-01 1.70815240e+00 1.32733420e-02
5298 4.45521700e-01 1.70812510e+00 1.32846100e-02
5299 4.45531200e-01 1.70811050e+00 1.33240850e-02
5300 4.45540800e-01 1.70810440e+00 1.33760620e-02
5301 4.45550400e-01 1.70810320e+00 1.34166360e-02
5302 4.45560000e-01 1.70810360e+00 1.34298640e-02
5303 4.45569500e-01 1.70810060e+00 1.34181060e-02
5304 4.45579100e-01 1.70808840e+00 1.33964690e-02
5305 4.45588700e-01 1.70806250e+00 1.33803390e-02
5306 4.45598200e-01 1.70802740e+00 1.33698260e-02
5307 4.45607800e-01 1.70799380e+00 1.33555460e-02
5308 4.45617400e-01 1.70797680e+00 1.33307710e-02
5309 4.45627000e-01 1.70798570e+00 1.32989380e-02
5310 4.45636500e-01 1.70801760e+00 1.32724690e-02
5311 4.45646100e-01 1.70805920e+00 1.32607100e-02
5312 4.45655700e-01 1.70809480e+00 1.32643770e-02
5313 4.45665300e-01 1.70811500e+00 1.32763080e-02
5314 4.45674800e-01 1.70811670e+00 1.32906130e-02
5315 4.45684400e-01 1.70810350e+00 1.33067520e-02
5316 4.45694000e-01 1.70807750e+00 1.33300520e-02
5317 4.45703600e-01 1.70804150e+00 1.33623600e-02
5318 4.45713200e-01 1.70799990e+00 1.33987340e-02
5319 4.45722700e-01 1.70795960e+00 1.34273890e-02
5320 4.45732300e-01 1.70792760e+00 1.34375140e-02
5321 4.45741900e-01 1.70790910e+00 1.34271600e-02
5322 4.45751500e-01 1.70790530e+00 1.34025380e-02
5323 4.45761000e-01 1.70791240e+00 1.33747460e-02
5324 4.45770600e-01 1.70792650e+00 1.33485020e-02
5325 4.45780200e-01 1.70794250e+00 1.33248920e-02
5326 4.45789800e-01 1.70795890e+00 1.33030520e-02
5327 4.45799400e-01 1.70797470e+00 1.32844640e-02
5328 4.45809000e-01 1.70798600e+00 1.32738850e-02
5329 4.45818500e-01 1.70798430e+00 1.32724820e-02
5330 4.45828100e-01 1.70796230e+00 1.32763300e-02
5331 4.45837700e-01 1.70792210e+00 1.32770490e-02
5332 4.45847300e-01 1.70787730e+00 1.32682210e-02
5333 4.45856900e-01 1.70784690e+00 1.32506420e-02
5334 4.45866500e-01 1.70783810e+00 1.32295640e-02
5335 4.45876000e-01 1.70784220e+00 1.32127650e-02
5336 4.45885600e-01 1.70784100e+00 1.32051720e-02
5337 4.45895200e-01 1.70782140e+00 1.32082210e-02
5338 4.45904800e-01 1.70778380e+00 1.32204440e-02
5339 4.45914400e-01 1.70773830e+00 1.32379160e-02
5340 4.45924000e-01 1.70769630e+00 1.32562170e-02
5341 4.45933600e-01 1.70766420e+00 1.32686950e-02
5342 4.45943100e-01 1.70764570e+00 1.32698080e-02
5343 4.45952700e-01 1.70763900e+00 1.32586050e-02
5344 4.45962300e-01 1.70763790e+00 1.32426190e-02
5345 4.45971900e-01 1.70763270e+00 1.32346710e-02
5346 4.45981500e-01 1.70761680e+00 1.32440540e-02
5347 4.45991100e-01 1.70759330e+00 1.32687630e-02
5348 4.46000700e-01 1.70757560e+00 1.32927070e-02
5349 4.46010300e-01 1.70757840e+00 1.32980120e-02
5350 4.46019900e-01 1.70760400e+00 1.32777110e-02
5351 4.46029500e-01 1.70764100e+00 1.32425980e-02
5352 4.46039000e-01 1.70766670e+00 1.32155020e-02
5353 4.46048600e-01 1.70766330e+00 1.32142800e-02
5354 4.46058200e-01 1.70762720e+00 1.32401420e-02
5355 4.46067800e-01 1.70757020e+00 1.32772800e-02
5356 4.46077400e-01 1.70751150e+00 1.33053260e-02
5357 4.46087000e-01 1.70746780e+00 1.33138350e-02
5358 4.46096600e-01 1.70744580e+00 1.33095900e-02
5359 4.46106200e-01 1.70744030e+00 1.33075600e-02
5360 4.46115800e-01 1.70744090e+00 1.33179730e-02
5361 4.46125400e-01 1.70743530e+00 1.33373520e-02
5362 4.46135000e-01 1.70741770e+00 1.33545290e-02
5363 4.46144600e-01 1.70739070e+00 1.33622950e-02
5364 4.46154200e-01 1.70736480e+00 1.33585940e-02
5365 4.46163800e-01 1.70735250e+00 1.33435520e-02
5366 4.46173400e-01 1.70735860e+00 1.33130510e-02
5367 4.46183000e-01 1.70737510e+00 1.32656760e-02
5368 4.46192600e-01 1.70738500e+00 1.32132040e-02
5369 4.46202200e-01 1.70737650e+00 1.31805850e-02
5370 4.46211800e-01 1.70735030e+00 1.31875620e-02
5371 4.46221400e-01 1.70731980e+00 1.32298640e-02
5372 4.46231000e-01 1.70729760e+00 1.32792070e-02
5373 4.46240600e-01 1.70728570e+00 1.33037790e-02
5374 4.46250200e-01 1.70727740e+00 1.32949470e-02
5375 4.46259800e-01 1.70726720e+00 1.32730470e-02
5376 4.46269400e-01 1.70725710e+00 1.32693580e-02
5377 4.46279000e-01 1.70725300e+00 1.32992430e-02
5378 4.46288600e-01 1.70725920e+00 1.33519800e-02
5379 4.46298200e-01 1.70727190e+00 1.33999680e-02
5380 4.46307800e-01 1.70728580e+00 1.34228930e-02
5381 4.46317400e-01 1.70729680e+00 1.34199360e-02
5382 4.46327000e-01 1.70730430e+00 1.34040090e-02
5383 4.46336600e-01 1.70730890e+00 1.33841290e-02
5384 4.46346200e-01 1.70731040e+00 1.33564410e-02
5385 4.46355800e-01 1.70730770e+00 1.33134050e-02
5386 4.46365400e-01 1.70729590e+00 1.32594850e-02
5387 4.46375000e-01 1.70727200e+00 1.32176600e-02
5388 4.46384600e-01 1.70723510e+00 1.32103280e-02
5389 4.46394200e-01 1.70719310e+00 1.32406760e-02
5390 4.46403900e-01 1.70715900e+00 1.32901970e-02
5391 4.46413500e-01 1.70714180e+00 1.33342770e-02
5392 4.46423100e-01 1.70713910e+00 1.33590160e-02
5393 4.46432700e-01 1.70713830e+00 1.33624420e-02
5394 4.46442300e-01 1.70712880e+00 1.33449410e-02
5395 4.46451900e-01 1.70710930e+00 1.33049260e-02
5396 4.46461500e-01 1.70708870e+00 1.32477420e-02
5397 4.46471100e-01 1.70707460e+00 1.31938540e-02
5398 4.46480700e-01 1.70706820e+00 1.31706590e-02
5399 4.46490300e-01 1.70706480e+00 1.31930720e-02
5400 4.46500000e-01 1.70705790e+00 1.32474880e-02
5401 4.46509600e-01 1.70704280e+00 1.33004510e-02
5402 4.46519200e-01 1.70701710e+00 1.33231960e-02
5403 4.46528800e-01 1.70698000e+00 1.33079610e-02
5404 4.46538400e-01 1.70693730e+00 1.32700580e-02
5405 4.46548000e-01 1.70689710e+00 1.32360660e-02
5406 4.46557600e-01 1.70686830e+00 1.32272840e-02
5407 4.46567200e-01 1.70685430e+00 1.32504400e-02
5408 4.46576900e-01 1.70685210e+00 1.32980310e-02
5409 4.46586500e-01 1.70685580e+00 1.33507530e-02
5410 4.46596100e-01 1.70686060e+00 1.33897540e-02
5411 4.46605700e-01 1.70686440e+00 1.34036590e-02
5412 4.46615300e-01 1.70686450e+00 1.33917620e-02
5413 4.46624900e-01 1.70686100e+00 1.33599270e-02
5414 4.46634600e-01 1.70685420e+00 1.33151570e-02
5415 4.46644200e-01 1.70684790e+00 1.32674710e-02
5416 4.46653800e-01 1.70684430e+00 1.32302510e-02
5417 4.46663400e-01 1.70684060e+00 1.32179990e-02
5418 4.46673000e-01 1.70682980e+00 1.32359410e-02
5419 4.46682700e-01 1.70680780e+00 1.32758170e-02
5420 4.46692300e-01 1.70677740e+00 1.33185350e-02
5421 4.46701900e-01 1.70674700e+00 1.33458950e-02
5422 4.46711500e-01 1.70672580e+00 1.33508170e-02
5423 4.46721100e-01 1.70671560e+00 1.33342910e-02
5424 4.46730800e-01 1.70671390e+00 1.33037610e-02
5425 4.46740400e-01 1.70671560e+00 1.32676790e-02
5426 4.46750000e-01 1.70671560e+00 1.32381600e-02
5427 4.46759600e-01 1.70670880e+00 1.32284260e-02
5428 4.46769300e-01 1.70669270e+00 1.32435150e-02
5429 4.46778900e-01 1.70666980e+00 1.32774180e-02
5430 4.46788500e-01 1.70664670e+00 1.33114440e-02
5431 4.46798100e-01 1.70663050e+00 1.33288800e-02
5432 4.46807800e-01 1.70661890e+00 1.33254620e-02
5433 4.46817400e-01 1.70660520e+00 1.33118930e-02
5434 4.46827000e-01 1.70658490e+00 1.33020290e-02
5435 4.46836600e-01 1.70656180e+00 1.33024900e-02
5436 4.46846300e-01 1.70654430e+00 1.33120030e-02
5437 4.46855900e-01 1.70653550e+00 1.33263490e-02
5438 4.46865500e-01 1.70653070e+00 1.33428600e-02
5439 4.46875100e-01 1.70652170e+00 1.33605170e-02
5440 4.46884800e-01 1.70650830e+00 1.33807500e-02
5441 4.46894400e-01 1.70649460e+00 1.34037960e-02
5442 4.46904000e-01 1.70648570e+00 1.34305290e-02
5443 4.46913700e-01 1.70648050e+00 1.34621380e-02
5444 4.46923300e-01 1.70647400e+00 1.34968580e-02
5445 4.46932900e-01 1.70646150e+00 1.35258930e-02
5446 4.46942500e-01 1.70644200e+00 1.35330770e-02
5447 4.46952200e-01 1.70641630e+00 1.35020610e-02
5448 4.46961800e-01 1.70638510e+00 1.34309190e-02
5449 4.46971400e-01 1.70635180e+00 1.33390600e-02
5450 4.46981100e-01 1.70632050e+00 1.32621620e-02
5451 4.46990700e-01 1.70629720e+00 1.32310690e-02
5452 4.47000300e-01 1.70628710e+00 1.32515680e-02
5453 4.47010000e-01 1.70629200e+00 1.33019990e-02
5454 4.47019600e-01 1.70630970e+00 1.33462050e-02
5455 4.47029200e-01 1.70633500e+00 1.33541330e-02
5456 4.47038900e-01 1.70636120e+00 1.33170130e-02
5457 4.47048500e-01 1.70638250e+00 1.32502460e-02
5458 4.47058100e-01 1.70639830e+00 1.31857040e-02
5459 4.47067800e-01 1.70640750e+00 1.31560420e-02
5460 4.47077400e-01 1.70640840e+00 1.31777390e-02
5461 4.47087100e-01 1.70639650e+00 1.32409010e-02
5462 4.47096700e-01 1.70636970e+00 1.33121730e-02
5463 4.47106300e-01 1.70633300e+00 1.33575020e-02
5464 4.47116000e-01 1.70629710e+00 1.33651040e-02
5465 4.47125600e-01 1.70627140e+00 1.33487510e-02
5466 4.47135300e-01 1.70625720e+00 1.33299510e-02
5467 4.47144900e-01 1.70625070e+00 1.33202630e-02
5468 4.47154500e-01 1.70624500e+00 1.33171710e-02
5469 4.47164200e-01 1.70623660e+00 1.33163500e-02
5470 4.47173800e-01 1.70622210e+00 1.33184630e-02
5471 4.47183500e-01 1.70619770e+00 1.33243510e-02
5472 4.47193100e-01 1.70616180e+00 1.33299030e-02
5473 4.47202700e-01 1.70612070e+00 1.33262510e-02
5474 4.47212400e-01 1.70608820e+00 1.33090170e-02
5475 4.47222000e-01 1.70607640e+00 1.32841910e-02
5476 4.47231700e-01 1.70608770e+00 1.32618740e-02
5477 4.47241300e-01 1.70610860e+00 1.32499750e-02
5478 4.47251000e-01 1.70612160e+00 1.32501290e-02
5479 4.47260600e-01 1.70611780e+00 1.32579490e-02
5480 4.47270200e-01 1.70610270e+00 1.32665860e-02
5481 4.47279900e-01 1.70608960e+00 1.32672230e-02
5482 4.47289500e-01 1.70608640e+00 1.32556160e-02
5483 4.47299200e-01 1.70608890e+00 1.32375530e-02
5484 4.47308800e-01 1.70608660e+00 1.32236170e-02
5485 4.47318500e-01 1.70607770e+00 1.32211470e-02
5486 4.47328100e-01 1.70606970e+00 1.32272550e-02
5487 4.47337800e-01 1.70607140e+00 1.32326460e-02
5488 4.47347400e-01 1.70607790e+00 1.32321730e-02
5489 4.47357100e-01 1.70607130e+00 1.32264100e-02
5490 4.47366700e-01 1.70603680e+00 1.32197220e-02
5491 4.47376400e-01 1.70597970e+00 1.32137260e-02
5492 4.47386000e-01 1.70592350e+00 1.32085930e-02
5493 4.47395700e-01 1.70589050e+00 1.32076950e-02
5494 4.47405300e-01 1.70588670e+00 1.32117290e-02
5495 4.47415000e-01 1.70589740e+00 1.32155120e-02
5496 4.47424600e-01 1.70590440e+00 1.32131660e-02
5497 4.47434300e-01 1.70589770e+00 1.32063230e-02
5498 4.47443900e-01 1.70587770e+00 1.32079920e-02
5499 4.47453600e-01 1.70584940e+00 1.32337800e-02
5500 4.47463200e-01 1.70581970e+00 1.32851050e-02
5501 4.47472900e-01 1.70579810e+00 1.33473730e-02
5502 4.47482500e-01 1.70579320e+00 1.34019230e-02
5503 4.47492200e-01 1.70580980e+00 1.34390770e-02
5504 4.47501900e-01 1.70583980e+00 1.34585160e-02
5505 4.47511500e-01 1.70586720e+00 1.34605450e-02
5506 4.47521200e-01 1.70587670e+00 1.34437890e-02
5507 4.47530800e-01 1.70586310e+00 1.34076680e-02
5508 4.47540500e-01 1.70583290e+00 1.33614560e-02
5509 4.47550100e-01 1.70579810e+00 1.33196700e-02
5510 4.47559800e-01 1.70576920e+00 1.32955760e-02
5511 4.47569400e-01 1.70574930e+00 1.32911540e-02
5512 4.47579100e-01 1.70573720e+00 1.32955640e-02
5513 4.47588800e-01 1.70572760e+00 1.32931530e-02
5514 4.47598400e-01 1.70571670e+00 1.32685340e-02
5515 4.47608100e-01 1.70570270e+00 1.32195170e-02
5516 4.47617700e-01 1.70568460e+00 1.31585640e-02
5517 4.47627400e-01 1.70566230e+00 1.31069760e-02
5518 4.47637100e-01 1.70563670e+00 1.30807350e-02
5519 4.47646700e-01 1.70561190e+00 1.30825660e-02
5520 4.47656400e-01 1.70559220e+00 1.31031950e-02
5521 4.47666000e-01 1.70558210e+00 1.31293090e-02
5522 4.47675700e-01 1.70557910e+00 1.31536260e-02
5523 4.47685400e-01 1.70557710e+00 1.31734690e-02
5524 4.47695000e-01 1.70556890e+00 1.31873090e-02
5525 4.47704700e-01 1.70555140e+00 1.31956570e-02
5526 4.47714400e-01 1.70552790e+00 1.32011880e-02
5527 4.47724000e-01 1.70550540e+00 1.32109560e-02
5528 4.47733700e-01 1.70548980e+00 1.32317550e-02
5529 4.47743400e-01 1.70548050e+00 1.32662170e-02
5530 4.47753000e-01 1.70547430e+00 1.33114030e-02
5531 4.47762700e-01 1.70546540e+00 1.33601010e-02
5532 4.47772400e-01 1.70545100e+00 1.34034440e-02
5533 4.47782000e-01 1.70543090e+00 1.34345720e-02
5534 4.47791700e-01 1.70540540e+00 1.34508590e-02
5535 4.47801400e-01 1.70537500e+00 1.34533560e-02
5536 4.47811000e-01 1.70534300e+00 1.34435250e-02
5537 4.47820700e-01 1.70531700e+00 1.34168420e-02
5538 4.47830400e-01 1.70530440e+00 1.33684730e-02
5539 4.47840000e-01 1.70531050e+00 1.32989120e-02
5540 4.47849700e-01 1.70533190e+00 1.32233220e-02
5541 4.47859400e-01 1.70535980e+00 1.31662980e-02
5542 4.47869100e-01 1.70538270e+00 1.31495250e-02
5543 4.47878700e-01 1.70539100e+00 1.31776380e-02
5544 4.47888400e-01 1.70538010e+00 1.32338220e-02
5545 4.47898100e-01 1.70535320e+00 1.32904450e-02
5546 4.47907700e-01 1.70532080e+00 1.33254680e-02
5547 4.47917400e-01 1.70529210e+00 1.33365490e-02
5548 4.47927100e-01 1.70527030e+00 1.33387320e-02
5549 4.47936800e-01 1.70524910e+00 1.33494840e-02
5550 4.47946400e-01 1.70522310e+00 1.33721510e-02
5551 4.47956100e-01 1.70519340e+00 1.33942990e-02
5552 4.47965800e-01 1.70516690e+00 1.33970360e-02
5553 4.47975500e-01 1.70514830e+00 1.33691230e-02
5554 4.47985100e-01 1.70513730e+00 1.33145810e-02
5555 4.47994800e-01 1.70513330e+00 1.32474660e-02
5556 4.48004500e-01 1.70513850e+00 1.31848890e-02
5557 4.48014200e-01 1.70515690e+00 1.31425670e-02
5558 4.48023800e-01 1.70518250e+00 1.31299550e-02
5559 4.48033500e-01 1.70520110e+00 1.31481380e-02
5560 4.48043200e-01 1.70519950e+00 1.31864520e-02
5561 4.48052900e-01 1.70517700e+00 1.32265050e-02
5562 4.48062600e-01 1.70514360e+00 1.32511470e-02
5563 4.48072200e-01 1.70510940e+00 1.32529140e-02
5564 4.48081900e-01 1.70507880e+00 1.32370230e-02
5565 4.48091600e-01 1.70505170e+00 1.32182720e-02
5566 4.48101300e-01 1.70503350e+00 1.32122600e-02
5567 4.48111000e-01 1.70502980e+00 1.32255520e-02
5568 4.48120600e-01 1.70504020e+00 1.32527050e-02
5569 4.48130300e-01 1.70505350e+00 1.32775890e-02
5570 4.48140000e-01 1.70505440e+00 1.32856290e-02
5571 4.48149700e-01 1.70503520e+00 1.32749840e-02
5572 4.48159400e-01 1.70500280e+00 1.32563820e-02
5573 4.48169100e-01 1.70497210e+00 1.32437970e-02
5574 4.48178700e-01 1.70495470e+00 1.32396530e-02
5575 4.48188400e-01 1.70495460e+00 1.32331450e-02
5576 4.48198100e-01 1.70496450e+00 1.32120740e-02
5577 4.48207800e-01 1.70497560e+00 1.31755150e-02
5578 4.48217500e-01 1.70498210e+00 1.31375420e-02
5579 4.48227200e-01 1.70498360e+00 1.31158400e-02
5580 4.48236900e-01 1.70498170e+00 1.31169170e-02
5581 4.48246500e-01 1.70497740e+00 1.31296660e-02
5582 4.48256200e-01 1.70496980e+00 1.31341840e-02
5583 4.48265900e-01 1.70495800e+00 1.31197640e-02
5584 4.48275600e-01 1.70494510e+00 1.30974970e-02
5585 4.48285300e-01 1.70493170e+00 1.30925450e-02
5586 4.48295000e-01 1.70491720e+00 1.31229480e-02
5587 4.48304700e-01 1.70490100e+00 1.31816780e-02
5588 4.48314400e-01 1.70488560e+00 1.32412280e-02
5589 4.48324100e-01 1.70487610e+00 1.32767020e-02
5590 4.48333700e-01 1.70487480e+00 1.32838160e-02
5591 4.48343400e-01 1.70487800e+00 1.32763100e-02
5592 4.48353100e-01 1.70487750e+00 1.32675880e-02
5593 4.48362800e-01 1.70487090e+00 1.32581440e-02
5594 4.48372500e-01 1.70485930e+00 1.32430380e-02
5595 4.48382200e-01 1.70484540e+00 1.32200590e-02
5596 4.48391900e-01 1.70482720e+00 1.31932180e-02
5597 4.48401600e-01 1.70480070e+00 1.31691530e-02
5598 4.48411300e-01 1.70476520e+00 1.31531680e-02
5599 4.48421000e-01 1.70472450e+00 1.31528470e-02
5600 4.48430700e-01 1.70468430e+00 1.31766020e-02
5601 4.48440400e-01 1.70464780e+00 1.32254790e-02
5602 4.48450100e-01 1.70462080e+00 1.32856080e-02
5603 4.48459800e-01 1.70460810e+00 1.33364080e-02
5604 4.48469500e-01 1.70461290e+00 1.33650740e-02
5605 4.48479200e-01 1.70463050e+00 1.33775290e-02
5606 4.48488900e-01 1.70465090e+00 1.33888850e-02
5607 4.48498600e-01 1.70466710e+00 1.34051650e-02
5608 4.48508300e-01 1.70467920e+00 1.34145600e-02
5609 4.48518000e-01 1.70468790e+00 1.33955610e-02
5610 4.48527700e-01 1.70468580e+00 1.33351550e-02
5611 4.48537400e-01 1.70466250e+00 1.32417710e-02
5612 4.48547100e-01 1.70461470e+00 1.31425740e-02
5613 4.48556800e-01 1.70455680e+00 1.30678120e-02
5614 4.48566500e-01 1.70451130e+00 1.30376100e-02
5615 4.48576200e-01 1.70449230e+00 1.30542990e-02
5616 4.48585900e-01 1.70449690e+00 1.31051660e-02
5617 4.48595600e-01 1.70451260e+00 1.31706680e-02
5618 4.48605300e-01 1.70452900e+00 1.32317430e-02
5619 4.48615000e-01 1.70454010e+00 1.32720800e-02
5620 4.48624700e-01 1.70454330e+00 1.32819730e-02
5621 4.48634400e-01 1.70453350e+00 1.32649210e-02
5622 4.48644100e-01 1.70451100e+00 1.32368500e-02
5623 4.48653800e-01 1.70448290e+00 1.32195420e-02
5624 4.48663500e-01 1.70446090e+00 1.32224490e-02
5625 4.48673200e-01 1.70445220e+00 1.32335980e-02
5626 4.48682900e-01 1.70445500e+00 1.32267180e-02
5627 4.48692600e-01 1.70446080e+00 1.31847360e-02
5628 4.48702300e-01 1.70445870e+00 1.31196560e-02
5629 4.48712000e-01 1.70444100e+00 1.30662450e-02
5630 4.48721700e-01 1.70440130e+00 1.30569270e-02
5631 4.48731400e-01 1.70433980e+00 1.30966540e-02
5632 4.48741100e-01 1.70426600e+00 1.31591780e-02
5633 4.48750900e-01 1.70419870e+00 1.32050320e-02
5634 4.48760600e-01 1.70415880e+00 1.32124450e-02
5635 4.48770300e-01 1.70415840e+00 1.31913480e-02
5636 4.48780000e-01 1.70419210e+00 1.31746570e-02
5637 4.48789700e-01 1.70423900e+00 1.31906480e-02
5638 4.48799400e-01 1.70427580e+00 1.32405550e-02
5639 4.48809100e-01 1.70428630e+00 1.32998520e-02
5640 4.48818800e-01 1.70427070e+00 1.33377470e-02
5641 4.48828500e-01 1.70424060e+00 1.33407270e-02
5642 4.48838300e-01 1.70420900e+00 1.33173770e-02
5643 4.48848000e-01 1.70418190e+00 1.32884760e-02
5644 4.48857700e-01 1.70415810e+00 1.32710120e-02
5645 4.48867400e-01 1.70413530e+00 1.32707520e-02
5646 4.48877100e-01 1.70411350e+00 1.32829390e-02
5647 4.48886800e-01 1.70409710e+00 1.32963180e-02
5648 4.48896500e-01 1.70408640e+00 1.32992100e-02
5649 4.48906300e-01 1.70407820e+00 1.32880660e-02
5650 4.48916000e-01 1.70406710e+00 1.32712620e-02
5651 4.48925700e-01 1.70405080e+00 1.32600320e-02
5652 4.48935400e-01 1.70403370e+00 1.32566040e-02
5653 4.48945100e-01 1.70402310e+00 1.32490380e-02
5654 4.48954800e-01 1.70402440e+00 1.32201520e-02
5655 4.48964600e-01 1.70403490e+00 1.31676720e-02
5656 4.48974300e-01 1.70404710e+00 1.31121250e-02
5657 4.48984000e-01 1.70405200e+00 1.30840370e-02
5658 4.48993700e-01 1.70404800e+00 1.31034140e-02
5659 4.49003400e-01 1.70404130e+00 1.31679030e-02
5660 4.49013200e-01 1.70403900e+00 1.32568790e-02
5661 4.49022900e-01 1.70404250e+00 1.33453610e-02
5662 4.49032600e-01 1.70404530e+00 1.34147240e-02
5663 4.49042300e-01 1.70403960e+00 1.34535470e-02
5664 4.49052000e-01 1.70402140e+00 1.34590830e-02
5665 4.49061800e-01 1.70399410e+00 1.34330330e-02
5666 4.49071500e-01 1.70396190e+00 1.33845810e-02
5667 4.49081200e-01 1.70392970e+00 1.33268660e-02
5668 4.49090900e-01 1.70390290e+00 1.32715360e-02
5669 4.49100700e-01 1.70388620e+00 1.32262920e-02
5670 4.49110400e-01 1.70388140e+00 1.31910140e-02
5671 4.49120100e-01 1.70388480e+00 1.31633630e-02
5672 4.49129800e-01 1.70388870e+00 1.31388630e-02
5673 4.49139600e-01 1.70388690e+00 1.31132410e-02
5674 4.49149300e-01 1.70388060e+00 1.30851810e-02
5675 4.49159000e-01 1.70387240e+00 1.30593500e-02
