SiO2 - temp_cond=1725, molecular_weight=60.08
Wav (microns)  n  k
   19.5312500000000       0.442423211311084       0.930849334470353     
   19.4931773879142       0.444338524894107       0.899539347412028     
   19.4552529182879       0.446931999259566       0.868262977816376     
   19.4174757281553       0.450247106059563       0.837025115956074     
   19.3798449612403       0.454331725445989       0.805837684120075     
   19.3423597678917       0.459237640923489       0.774721248451628     
   19.3050193050193       0.465019588116175       0.743706825294831     
   19.2678227360308       0.471733702340643       0.712837793319181     
   19.2307692307692       0.479435204652278       0.682171742785827     
   19.1938579654511       0.488175196481098       0.651781989511522     
   19.1570881226054       0.497996522505019       0.621758366799389     
   19.1204588910134       0.508928830900618       0.592206816622995     
   19.0839694656489       0.520983212170033       0.563247286808427     
   19.0476190476190       0.534147094839563       0.535009570966183     
   19.0114068441065       0.548380325184721       0.507627049503654     
   18.9753320683112       0.563613422969329       0.481228780963232     
   18.9393939393939       0.579748767332320       0.455930924958807     
   18.9035916824197       0.596664914423069       0.431828838839060     
   18.8679245283019       0.614223531946409       0.408991184433537     
   18.8323917137476       0.632277823189268       0.387456959184229     
   18.7969924812030       0.650681046069548       0.367235678112165     
   18.7617260787992       0.669293886837627       0.348310250889179     
   18.7265917602996       0.687989904710869       0.330641657757035     
   18.6915887850467       0.706658804989751       0.314174416454778     
   18.6567164179104       0.725207735784424       0.298841986516880     
   18.6219739292365       0.743561050974059       0.284571541921393     
   18.5873605947955       0.761659049486369       0.271287833764442     
   18.5528756957328       0.779456148423803       0.258916089551250     
   18.5185185185185       0.796918840294290       0.247384034889653     
   18.4842883548983       0.814023669870540       0.236623188687851     
   18.4501845018450       0.830755368981742       0.226569597669265     
   18.4162062615101       0.847105215997459       0.217164162315011     
   18.3823529411765       0.863069639582930       0.208352680422074     
   18.3486238532110       0.878649058342449       0.200085706176804     
   18.3150183150183       0.893846933511487       0.192318296998966     
   18.2815356489945       0.908669006078975       0.185009699335779     
   18.2481751824818       0.923122689056743       0.178123008308426     
   18.2149362477231       0.937216587664324       0.171624824084013     
   18.1818181818182       0.950960123460873       0.165484919253290     
   18.1488203266788       0.964363242053507       0.159675925532091     
   18.1159420289855       0.977436187471118       0.154173044078820     
   18.0831826401447       0.990189329392085       0.148953781080521     
   18.0505415162455        1.00263303207516       0.143997708588947     
   18.0180180180180        1.01477755606524       0.139286249580253     
   17.9856115107914        1.02663298556758       0.134802485649324     
   17.9533213644524        1.03820917585840       0.130530985479425     
   17.9211469534050        1.04951571628236       0.126457652144270     
   17.8890876565295        1.06056190532939       0.122569587331275     
   17.8571428571429        1.07135673503125       0.118854970673542     
   17.8253119429590        1.08190888250909       0.115302952512629     
   17.7935943060498        1.09222670697020       0.111903558563994     
   17.7619893428064        1.10231825082001       0.108647605109476     
   17.7304964539007        1.11219124384511       0.105526623488583     
   17.6991150442478        1.12185310965137       0.102532792798506     
   17.6678445229682        1.13131097372079       9.965887983939203E-002
   17.6366843033510        1.14057167259210       9.689818545590097E-002
   17.6056338028169        1.14964176378156       9.424449652839891E-002
   17.5746924428822        1.15852753614790       9.169204295798665E-002
   17.5438596491228        1.16723502047433       8.923545906974159E-002
   17.5131348511384        1.17577000009473       8.686974892904199E-002
   17.4825174825175        1.18413802143380       8.459025512764885E-002
   17.4520069808028        1.19234440436432       8.239263065030585E-002
   17.4216027874564        1.20039425231103       8.027281347988527E-002
   17.3913043478261        1.20829246205083       7.822700364039638E-002
   17.3611111111111        1.21604373317541       7.625164241321852E-002
   17.3310225303293        1.22365257719445       7.434339349340303E-002
   17.3010380622837        1.23112332626727       7.249912588038246E-002
   17.2711571675302        1.23846014155820       7.071589832146095E-002
   17.2413793103448        1.24566702121637       6.899094514747656E-002
   17.2117039586919        1.25274780798505       6.732166335842871E-002
   17.1821305841924        1.25970619644847       6.570560083298613E-002
   17.1526586620926        1.26654573992655       6.414044554993432E-002
   17.1232876712329        1.27326985702940       6.262401572204034E-002
   17.0940170940171        1.27988183788454       6.115425075373522E-002
   17.0648464163823        1.28638485005027       5.972920294362448E-002
   17.0357751277683        1.29278194412919       5.834702986131263E-002
   17.0068027210884        1.29907605909573       5.700598733550440E-002
   16.9779286926995        1.30527002735140       5.570442299695510E-002
   16.9491525423729        1.31136657952149       5.444077032568926E-002
   16.9204737732657        1.31736834900619       5.321354315708935E-002
   16.8918918918919        1.32327787629909       5.202133060605210E-002
   16.8634064080944        1.32909761308516       5.086279237249602E-002
   16.8350168350168        1.33482992613017       4.973665439513480E-002
   16.8067226890756        1.34047710097265       4.864170482366863E-002
   16.7785234899329        1.34604134542916       4.757679028243118E-002
   16.7504187604690        1.35152479292310       4.654081240110736E-002
   16.7224080267559        1.35692950564669       4.553272459044175E-002
   16.6944908180301        1.36225747756530       4.455152904292081E-002
   16.6666666666667        1.36751063727275       4.359627394026132E-002
   16.6389351081531        1.37269085070586       4.266605085119730E-002
   16.6112956810631        1.37779992372593       4.175999230454943E-002
   16.5837479270315        1.38283960457439       4.087726952390259E-002
   16.5562913907285        1.38781158620967       4.001709031142523E-002
   16.5289256198347        1.39271750853161       3.917869706945493E-002
   16.5016501650165        1.39755896049962       3.836136494945715E-002
   16.4744645799012        1.40233748215032       3.756440011885381E-002
   16.4473684210526        1.40705456652006       3.678713813702288E-002
   16.4203612479475        1.41171166147759       3.602894243249781E-002
   16.3934426229508        1.41631017147136       3.528920287405689E-002
   16.3666121112930        1.42085145919642       3.456733442899168E-002
   16.3398692810458        1.42533684718476       3.386277590238858E-002
   16.3132137030995        1.42976761932349       3.317498875175229E-002
   16.2866449511401        1.43414502230434       3.250345597175195E-002
   16.2601626016260        1.43847026700826       3.184768104428007E-002
   16.2337662337662        1.44274452982838       3.120718694939089E-002
   16.2074554294976        1.44696895393456       3.058151523302513E-002
   16.1812297734628        1.45114465048243       2.997022512774245E-002
   16.1550888529887        1.45527269976990       2.937289272296740E-002
   16.1290322580645        1.45935415234357       2.878911018151771E-002
   16.1030595813205        1.46339003005781       2.821848499942235E-002
   16.0771704180064        1.46738132708864       2.766063930625782E-002
   16.0513643659711        1.47132901090483       2.711520920343243E-002
   16.0256410256410        1.47523402319818       2.658184413803357E-002
   16.0000000000000        1.47909728077513       2.606020631002396E-002
   15.9744408945687        1.48291967641141       2.554997011072963E-002
   15.9489633173844        1.48670207967167       2.505082159070560E-002
   15.9235668789809        1.49044533769568       2.456245795520043E-002
   15.8982511923688        1.49415027595270       2.408458708556161E-002
   15.8730158730159        1.49781769896558       2.361692708503748E-002
   15.8478605388273        1.50144839100596       2.315920584753691E-002
   15.8227848101266        1.50504311676188       2.271116064800295E-002
   15.7977883096367        1.50860262197929       2.227253775314764E-002
   15.7728706624606        1.51212763407833       2.184309205137638E-002
   15.7480314960630        1.51561886274587       2.142258670080864E-002
   15.7232704402516        1.51907700050515       2.101079279437069E-002
   15.6985871271586        1.52250272326366       2.060748904100364E-002
   15.6739811912226        1.52589669084029       2.021246146209037E-002
   15.6494522691706        1.52925954747251       1.982550310226150E-002
   15.6250000000000        1.53259192230463       1.944641375379359E-002
   15.6006240249610        1.53589442985790       1.907499969386203E-002
   15.5763239875389        1.53916767048324       1.871107343395564E-002
   15.5520995334370        1.54241223079738       1.835445348080361E-002
   15.5279503105590        1.54562868410312       1.800496410820426E-002
   15.5038759689922        1.54881759079439       1.766243513918189E-002
   15.4798761609907        1.55197949874676       1.732670173793263E-002
   15.4559505409583        1.55511494369400       1.699760421105231E-002
   15.4320987654321        1.55822444959133       1.667498781756837E-002
   15.4083204930663        1.56130852896586       1.635870258732739E-002
   15.3846153846154        1.56436768325477       1.604860314731425E-002
   15.3609831029186        1.56740240313179       1.574454855550418E-002
   15.3374233128834        1.57041316882233       1.544640214187197E-002
   15.3139356814701        1.57340045040795       1.515403135620331E-002
   15.2905198776758        1.57636470812030       1.486730762237374E-002
   15.2671755725191        1.57930639262523       1.458610619877933E-002
   15.2439024390244        1.58222594529738       1.431030604462044E-002
   15.2207001522070        1.58512379848546       1.403978969175701E-002
   15.1975683890577        1.58800037576892       1.377444312186875E-002
   15.1745068285281        1.59085609220602       1.351415564866817E-002
   15.1515151515152        1.59369135457388       1.325881980492852E-002
   15.1285930408472        1.59650656160067       1.300833123410064E-002
   15.1057401812689        1.59930210419033       1.276258858630557E-002
   15.0829562594268        1.60207836564009       1.252149341850053E-002
   15.0602409638554        1.60483572185101       1.228495009862709E-002
   15.0375939849624        1.60757454153193       1.205286571355939E-002
   15.0150150150150        1.61029518639694       1.182514998068089E-002
   14.9925037481259        1.61299801135672       1.160171516292626E-002
   14.9700598802395        1.61568336470391       1.138247598713340E-002
   14.9476831091181        1.61835158829280       1.116734956555873E-002
   14.9253731343284        1.62100301771350       1.095625532041654E-002
   14.9031296572280        1.62363798246079       1.074911491130931E-002
   14.8809523809524        1.62625680609789       1.054585216542365E-002
   14.8588410104012        1.62885980641533       1.034639301037210E-002
   14.8367952522255        1.63144729558502       1.015066540956690E-002
   14.8148148148148        1.63401958030984       9.958599300017783E-003
   14.7928994082840        1.63657696196874       9.770126532451158E-003
   14.7710487444609        1.63911973675767       9.585180813652209E-003
   14.7492625368732        1.64164819582639       9.403697650937458E-003
   14.7275405007364        1.64416262541129       9.225614298668782E-003
   14.7058823529412        1.64666330696453       9.050869706724394E-003
   14.6842878120411        1.64915051727936       8.879404470846427E-003
   14.6627565982405        1.65162452861200       8.711160784788737E-003
   14.6412884333821        1.65408560880008       8.546082394191433E-003
   14.6198830409357        1.65653402137773       8.384114552112630E-003
   14.5985401459854        1.65897002568757       8.225203976151335E-003
   14.5772594752187        1.66139387698959       8.069298807097624E-003
   14.5560407569141        1.66380582656701       7.916348569049981E-003
   14.5348837209302        1.66620612182937       7.766304130942148E-003
   14.5137880986938        1.66859500641279       7.619117669423959E-003
   14.4927536231884        1.67097272027753       7.474742633044298E-003
   14.4717800289436        1.67333949980308       7.333133707685392E-003
   14.4508670520231        1.67569557788062       7.194246783200656E-003
   14.4300144300144        1.67804118400316       7.058038921210333E-003
   14.4092219020173        1.68037654435331       6.924468324010890E-003
   14.3884892086331        1.68270188188880       6.793494304556690E-003
   14.3678160919540        1.68501741642587       6.665077257473545E-003
   14.3472022955524        1.68732336472044       6.539178631065840E-003
   14.3266475644699        1.68961994054740       6.415760900281007E-003
   14.3061516452074        1.69190735477780       6.294787540595852E-003
   14.2857142857143        1.69418581545423       6.176223002791523E-003
   14.2653352353780        1.69645552786429       6.060032688584798E-003
   14.2450142450142        1.69871669461234       5.946182927085205E-003
   14.2247510668563        1.70096951568947       5.834640952048304E-003
   14.2045454545455        1.70321418854189       5.725374879897307E-003
   14.1843971631206        1.70545090813761       5.618353688485692E-003
   14.1643059490085        1.70767986703164       5.513547196575222E-003
   14.1442715700141        1.70990125542964       5.410926044004552E-003
   14.1242937853107        1.71211526125016       5.310461672524773E-003
   14.1043723554302        1.71432207018540       5.212126307278928E-003
   14.0845070422535        1.71652186576068       5.115892938904020E-003
   14.0646976090014        1.71871482939254       5.021735306234500E-003
   14.0449438202247        1.72090114044559       4.929627879587159E-003
   14.0252454417952        1.72308097628811       4.839545844608234E-003
   14.0056022408964        1.72525451234647       4.751465086664641E-003
   13.9860139860140        1.72742192215839       4.665362175761055E-003
   13.9664804469274        1.72958337742505       4.581214351966525E-003
   13.9470013947001        1.73173904806221       4.498999511334218E-003
   13.9275766016713        1.73388910225016       4.418696192298376E-003
   13.9082058414465        1.73603370648275       4.340283562534077E-003
   13.8888888888889        1.73817302561543       4.263741406265145E-003
   13.8696255201110        1.74030722291227       4.189050112006583E-003
   13.8504155124654        1.74243646009220       4.116190660728217E-003
   13.8312586445367        1.74456089737422       4.045144614427093E-003
   13.8121546961326        1.74668069352187       3.975894105096447E-003
   13.7931034482759        1.74879600588680       3.908421824079421E-003
   13.7741046831956        1.75090699045157       3.842711011796635E-003
   13.7551581843191        1.75301380187169       3.778745447836747E-003
   13.7362637362637        1.75511659351691       3.716509441399688E-003
   13.7174211248285        1.75721551751174       3.655987822082994E-003
   13.6986301369863        1.75931072477536       3.597165931001322E-003
   13.6798905608755        1.76140236506079       3.540029612230700E-003
   13.6612021857923        1.76349058699347       3.484565204568236E-003
   13.6425648021828        1.76557553810912       3.430759533599329E-003
   13.6239782016349        1.76765736489113       3.378599904064501E-003
   13.6054421768707        1.76973621280728       3.328074092517667E-003
   13.5869565217391        1.77181222634588       3.279170340269200E-003
   13.5685210312076        1.77388554905148       3.231877346606568E-003
   13.5501355013550        1.77595632355993       3.186184262285308E-003
   13.5317997293640        1.77802469163305       3.142080683284958E-003
   13.5135135135135        1.78009079419274       3.099556644822872E-003
   13.4952766531714        1.78215477135470       3.058602615620532E-003
   13.4770889487871        1.78421676246161       3.019209492416820E-003
   13.4589502018843        1.78627690611600       2.981368594722465E-003
   13.4408602150538        1.78833534021266       2.945071659811191E-003
   13.4228187919463        1.79039220197058       2.910310837942085E-003
   13.4048257372654        1.79244762796468       2.877078687809102E-003
   13.3868808567604        1.79450175415703       2.845368172212880E-003
   13.3689839572192        1.79655471592785       2.815172653950925E-003
   13.3511348464619        1.79860664810607       2.786485891922125E-003
   13.3333333333333        1.80065768499966       2.759302037441871E-003
   13.3155792276964        1.80270796042565       2.733615630763986E-003
   13.2978723404255        1.80475760773986       2.709421597806504E-003
   13.2802124833997        1.80680675986634       2.686715247077652E-003
   13.2625994694960        1.80885554932663       2.665492266799463E-003
   13.2450331125828        1.81090410826870       2.645748722225839E-003
   13.2275132275132        1.81295256849570       2.627481053152634E-003
   13.2100396301189        1.81500106149456       2.610686071617162E-003
   13.1926121372032        1.81704971846429       2.595360959785136E-003
   13.1752305665349        1.81909867034415       2.581503268022218E-003
   13.1578947368421        1.82114804784168       2.569110913149057E-003
   13.1406044678055        1.82319798146052       2.558182176877345E-003
   13.1233595800525        1.82524860152815       2.548715704425615E-003
   13.1061598951507        1.82730003822339       2.540710503312918E-003
   13.0890052356021        1.82935242160393       2.534165942329498E-003
   13.0718954248366        1.83140588163364       2.529081750682821E-003
   13.0548302872063        1.83346054820982       2.525458017318078E-003
   13.0378096479791        1.83551655119041       2.523295190412409E-003
   13.0208333333333        1.83757402042108       2.522594077041771E-003
   13.0039011703511        1.83963308576229       2.523355843019929E-003
   12.9870129870130        1.84169387711630       2.525582012909445E-003
   12.9701686121920        1.84375652445415       2.529274470203622E-003
   12.9533678756477        1.84582115784261       2.534435457679971E-003
   12.9366106080207        1.84788790747117       2.541067577924459E-003
   12.9198966408269        1.84995690367896       2.549173794027136E-003
   12.9032258064516        1.85202827698173       2.558757430449192E-003
   12.8865979381443        1.85410215809889       2.569822174061548E-003
   12.8700128700129        1.85617867798051       2.582372075355865E-003
   12.8534704370180        1.85825796783445       2.596411549828512E-003
   12.8369704749679        1.86034015915349       2.611945379537964E-003
   12.8205128205128        1.86242538374262       2.628978714836993E-003
   12.8040973111396        1.86451377374629       2.647517076280425E-003
   12.7877237851662        1.86660546167593       2.667566356709755E-003
   12.7713920817369        1.86870058043741       2.689132823515908E-003
   12.7551020408163        1.87079926335875       2.712223121081773E-003
   12.7388535031847        1.87290164421790       2.736844273405982E-003
   12.7226463104326        1.87500785727073       2.763003686909767E-003
   12.7064803049555        1.87711803727908       2.790709153429052E-003
   12.6903553299492        1.87923231953910       2.819968853393316E-003
   12.6742712294043        1.88135083990973       2.850791359194156E-003
   12.6582278481013        1.88347373484134       2.883185638745489E-003
   12.6422250316056        1.88560114140462       2.917161059238059E-003
   12.6262626262626        1.88773319731974       2.952727391090965E-003
   12.6103404791929        1.88987004098564       2.989894812103209E-003
   12.5944584382872        1.89201181150971       3.028673911808181E-003
   12.5786163522013        1.89415864873758       3.069075696034342E-003
   12.5628140703518        1.89631069328334       3.111111591675585E-003
   12.5470514429109        1.89846808655995       3.154793451674684E-003
   12.5313283208020        1.90063097081000       3.200133560223845E-003
   12.5156445556946        1.90279948913679       3.247144638186122E-003
   12.5000000000000        1.90497378553572       3.295839848741859E-003
   12.4843945068664        1.90715400492611       3.346232803264680E-003
   12.4688279301746        1.90934029318326       3.398337567431341E-003
   12.4533001245330        1.91153279717100       3.452168667570367E-003
   12.4378109452736        1.91373166477460       3.507741097254463E-003
   12.4223602484472        1.91593704493407       3.565070324141726E-003
   12.4069478908189        1.91814908767795       3.624172297071287E-003
   12.3915737298637        1.92036794415746       3.685063453418928E-003
   12.3762376237624        1.92259376668120       3.747760726718632E-003
   12.3609394313968        1.92482670875027       3.812281554556074E-003
   12.3456790123457        1.92706692509391       3.878643886740743E-003
   12.3304562268804        1.92931457170566       3.946866193763023E-003
   12.3152709359606        1.93156980588006       4.016967475543586E-003
   12.3001230012300        1.93383278624987       4.088967270481722E-003
   12.2850122850123        1.93610367282386       4.162885664810901E-003
   12.2699386503067        1.93838262702528       4.238743302268641E-003
   12.2549019607843        1.94066981173082       4.316561394089424E-003
   12.2399020807834        1.94296539131027       4.396361729328615E-003
   12.2249388753056        1.94526953166681       4.478166685526533E-003
   12.2100122100122        1.94758240027803       4.561999239721632E-003
   12.1951219512195        1.94990416623752       4.647882979822318E-003
   12.1802679658952        1.95223500029735       4.735842116347282E-003
   12.1654501216545        1.95457507491113       4.825901494544591E-003
   12.1506682867558        1.95692456427794       4.918086606900067E-003
   12.1359223300971        1.95928364438702       5.012423606046364E-003
   12.1212121212121        1.96165249306325       5.108939318083674E-003
   12.1065375302663        1.96403129001355       5.207661256324490E-003
   12.0918984280532        1.96642021687403       5.308617635474565E-003
   12.0772946859903        1.96881945725812       5.411837386262986E-003
   12.0627261761158        1.97122919680565       5.517350170534814E-003
   12.0481927710843        1.97364962323276       5.625186396819904E-003
   12.0336943441637        1.97608092638290       5.735377236392750E-003
   12.0192307692308        1.97852329827883       5.847954639837909E-003
   12.0048019207683        1.98097693317560       5.962951354136864E-003
   11.9904076738609        1.98344202761466       6.080400940292362E-003
   11.9760479041916        1.98591878047906       6.200337791506924E-003
   11.9617224880383        1.98840739304983       6.322797151933106E-003
   11.9474313022700        1.99090806906345       6.447815136013850E-003
   11.9331742243437        1.99342101477061       6.575428748430901E-003
   11.9189511323004        1.99594643899621       6.705675904682114E-003
   11.9047619047619        1.99848455320062       6.838595452306786E-003
   11.8906064209275        2.00103557154227       6.974227192780993E-003
   11.8764845605701        2.00359971094168       7.112611904104284E-003
   11.8623962040332        2.00617719114677       7.253791364101129E-003
   11.8483412322275        2.00876823479976       7.397808374460095E-003
   11.8343195266272        2.01137306750547       7.544706785536465E-003
   11.8203309692671        2.01399191790124       7.694531521942730E-003
   11.8063754427391        2.01662501772838       7.847328608954660E-003
   11.7924528301887        2.01927260190527       8.003145199760125E-003
   11.7785630153121        2.02193490860224       8.162029603579663E-003
   11.7647058823529        2.02461217931804       8.324031314688812E-003
   11.7508813160987        2.02730465895828       8.489201042373514E-003
   11.7370892018779        2.03001259591556       8.657590741850973E-003
   11.7233294255569        2.03273624215164       8.829253646189849E-003
   11.7096018735363        2.03547585328153       9.004244299264906E-003
   11.6959064327485        2.03823168865961       9.182618589782983E-003
   11.6822429906542        2.04100401146782       9.364433786418174E-003
   11.6686114352392        2.04379308880611       9.549748574096106E-003
   11.6550116550117        2.04659919178501       9.738623091468772E-003
   11.6414435389988        2.04942259562054       9.931118969622735E-003
   11.6279069767442        2.05226357973153       1.012729937206596E-002
   11.6144018583043        2.05512242783935       1.032722903604000E-002
   11.6009280742459        2.05799942807015       1.053097431520597E-002
   11.5874855156431        2.06089487305975       1.073860322375563E-002
   11.5740740740741        2.06380906006121       1.095018548200041E-002
   11.5606936416185        2.06674229105512       1.116579256349334E-002
   11.5473441108545        2.06969487286288       1.138549774374226E-002
   11.5340253748558        2.07266711726276       1.160937615057329E-002
   11.5207373271889        2.07565934110921       1.183750481620879E-002
   11.5074798619102        2.07867186645513       1.206996273112377E-002
   11.4942528735632        2.08170502067759       1.230683089975014E-002
   11.4810562571757        2.08475913660672       1.254819239809961E-002
   11.4678899082569        2.08783455265822       1.279413243337985E-002
   11.4547537227950        2.09093161296938       1.304473840568164E-002
   11.4416475972540        2.09405066753882       1.330009997181833E-002
   11.4285714285714        2.09719207237008       1.356030911140225E-002
   11.4155251141553        2.10035618961915       1.382546019524700E-002
   11.4025085518814        2.10354338774605       1.409565005618815E-002
   11.3895216400911        2.10675404167073       1.437097806241926E-002
   11.3765642775882        2.10998853293320       1.465154619344455E-002
   11.3636363636364        2.11324724985835       1.493745911875398E-002
   11.3507377979569        2.11653058772525       1.522882427933205E-002
   11.3378684807256        2.11983894894144       1.552575197211561E-002
   11.3250283125708        2.12317274322210       1.582835543752246E-002
   11.3122171945701        2.12653238777445       1.613675095017783E-002
   11.2994350282486        2.12991830748745       1.645105791297120E-002
   11.2866817155756        2.13333093512710       1.677139895458347E-002
   11.2739571589628        2.13677071153735       1.709790003062964E-002
   11.2612612612613        2.14023808584703       1.743069052857038E-002
   11.2485939257593        2.14373351568287       1.776990337655243E-002
   11.2359550561798        2.14725746738886       1.811567515634562E-002
   11.2233445566779        2.15081041625222       1.846814622055290E-002
   11.2107623318386        2.15439284673610       1.882746081427773E-002
   11.1982082866741        2.15800525271941       1.919376720144238E-002
   11.1856823266219        2.16164813774391       1.956721779596090E-002
   11.1731843575419        2.16532201526887       1.994796929797933E-002
   11.1607142857143        2.16902740893358       2.033618283540769E-002
   11.1482720178372        2.17276485282795       2.073202411097830E-002
   11.1358574610245        2.17653489177162       2.113566355507802E-002
   11.1234705228031        2.18033808160169       2.154727648461313E-002
   11.1111111111111        2.18417498946955       2.196704326818029E-002
   11.0987791342952        2.18804619414720       2.239514949782951E-002
   11.0864745011086        2.19195228634309       2.283178616772135E-002
   11.0741971207087        2.19589386902832       2.327714985999421E-002
   11.0619469026549        2.19987155777312       2.373144293817671E-002
   11.0497237569061        2.20388598109436       2.419487374849469E-002
   11.0375275938190        2.20793778081423       2.466765682944341E-002
   11.0253583241455        2.21202761243077       2.515001313001367E-002
   11.0132158590308        2.21615614550050       2.564217023698134E-002
   11.0011001100110        2.22032406403370       2.614436261169280E-002
   10.9890109890110        2.22453206690288       2.665683183680067E-002
   10.9769484083425        2.22878086826483       2.717982687343034E-002
   10.9649122807018        2.23307119799693       2.771360432928258E-002
   10.9529025191676        2.23740380214811       2.825842873820661E-002
   10.9409190371991        2.24177944340521       2.881457285180664E-002
   10.9289617486339        2.24619890157523       2.938231794367651E-002
   10.9170305676856        2.25066297408416       2.996195412689020E-002
   10.9051254089422        2.25517247649303       3.055378068541173E-002
   10.8932461873638        2.25972824303190       3.115810642012475E-002
   10.8813928182807        2.26433112715247       3.177525001022311E-002
   10.8695652173913        2.26898200210013       3.240554039074476E-002
   10.8577633007600        2.27368176150617       3.304931714707827E-002
   10.8459869848156        2.27843132000109       3.370693092731775E-002
   10.8342361863489        2.28323161384973       3.437874387339410E-002
   10.8225108225108        2.28808360160924       3.506513007196509E-002
   10.8108108108108        2.29298826481082       3.576647602610420E-002
   10.7991360691145        2.29794660866618       3.648318114889122E-002
   10.7874865156419        2.30295966279985       3.721565828007255E-002
   10.7758620689655        2.30802848200829       3.796433422703108E-002
   10.7642626480086        2.31315414704707       3.872965033137910E-002
   10.7526881720430        2.31833776544734       3.951206306256998E-002
   10.7411385606874        2.32358047236261       4.031204464000870E-002
   10.7296137339056        2.32888343144752       4.113008368523429E-002
   10.7181136120043        2.33424783576961       4.196668590584433E-002
   10.7066381156317        2.33967490875578       4.282237481293783E-002
   10.6951871657754        2.34516590517489       4.369769247396438E-002
   10.6837606837607        2.35072211215803       4.459320030298787E-002
   10.6723585912487        2.35634485025814       4.550947989050193E-002
   10.6609808102345        2.36203547455082       4.644713387507349E-002
   10.6496272630458        2.36779537577806       4.740678685923644E-002
   10.6382978723404        2.37362598153679       4.838908637221893E-002
   10.6269925611052        2.37952875751442       4.939470388225618E-002
   10.6157112526539        2.38550520877325       5.042433586142515E-002
   10.6044538706257        2.39155688108621       5.147870490613252E-002
   10.5932203389831        2.39768536232612       5.255856091659988E-002
   10.5820105820106        2.40389228391090       5.366468233891677E-002
   10.5708245243129        2.41017932230739       5.479787747347575E-002
   10.5596620908131        2.41654820059643       5.595898585386742E-002
   10.5485232067511        2.42300069010200       5.714887970059712E-002
   10.5374077976818        2.42953861208744       5.836846545428747E-002
   10.5263157894737        2.43616383952185       5.961868539336358E-002
   10.5152471083070        2.44287829891994       6.090051934156826E-002
   10.5042016806723        2.44968397225878       6.221498647104141E-002
   10.4931794333683        2.45658289897508       6.356314720710740E-002
   10.4821802935010        2.46357717804673       6.494610524136323E-002
   10.4712041884817        2.47066897016266       6.636500966014179E-002
   10.4602510460251        2.47786049998512       6.782105719594642E-002
   10.4493207941484        2.48515405850890       6.931549461001786E-002
   10.4384133611691        2.49255200552184       7.084962121480683E-002
   10.4275286757039        2.50005677217177       7.242479154578711E-002
   10.4166666666667        2.50767086364472       7.404241819276254E-002
   10.4058272632674        2.51539686195975       7.570397480160118E-002
   10.3950103950104        2.52323742888604       7.741099925817431E-002
   10.3842159916926        2.53119530898798       7.916509706719697E-002
   10.3734439834025        2.53927333280444       8.096794493966485E-002
   10.3626943005181        2.54747442016851       8.282129460366618E-002
   10.3519668737060        2.55580158367445       8.472697685453051E-002
   10.3412616339193        2.56425793229887       8.668690586155776E-002
   10.3305785123967        2.57284667518326       8.870308374997604E-002
   10.3199174406605        2.58157112558571       9.077760547829891E-002
   10.3092783505155        2.59043470500942       9.291266403292123E-002
   10.2986611740474        2.59944094751657       9.511055596360900E-002
   10.2880658436214        2.60859350423581       9.737368728552530E-002
   10.2774922918808        2.61789614807238       9.970457977560276E-002
   10.2669404517454        2.62735277863001       0.102105877693450     
   10.2564102564103        2.63696742735404       0.104580354959576     
   10.2459016393443        2.64674426290544       0.107130922826560     
   10.2354145342886        2.65668759677592       0.109760638081915     
   10.2249488752556        2.66680188915405       0.112472711824828     
   10.2145045965271        2.67709175505305       0.115270518862672     
   10.2040816326531        2.68756197071059       0.118157607777371     
   10.1936799184506        2.69821748027124       0.121137711716177     
   10.1832993890020        2.70906340276213       0.124214759966424     
   10.1729399796541        2.72010503937213       0.127392890379320     
   10.1626016260163        2.73134788104478       0.130676462713859     
   10.1522842639594        2.74279761639473       0.134070072978609     
   10.1419878296146        2.75446013995672       0.137578568856460     
   10.1317122593718        2.76634156077538       0.141207066305555     
   10.1214574898785        2.77844821134320       0.144960967438516     
   10.1112234580384        2.79078665689212       0.148845979792046     
   10.1010101010101        2.80336370504297       0.152868137109850     
   10.0908173562059        2.81618641581404       0.157033821773981     
   10.0806451612903        2.82926211198771       0.161349789033069     
   10.0704934541793        2.84259838983010       0.165823193190780     
   10.0603621730382        2.85620313015474       0.170461615934260     
   10.0502512562814        2.87008450971545       0.175273097000615     
   10.0401606425703        2.88425101290763       0.180266167399689     
   10.0300902708124        2.89871144374899       0.185449885433908     
   10.0200400801603        2.91347493810138       0.190833875780913     
   10.0100100100100        2.92855097608406       0.196428371932444     
   10.0000000000000        2.94394939461490       0.202244262313758     
   9.99000999000999        2.95968039999979       0.208293140442137     
   9.98003992015968        2.97575458047059       0.214587359521110     
   9.97008973080758        2.99218291854854       0.221140091909369     
   9.96015936254980        3.00897680308197       0.227965393950415     
   9.95024875621890        3.02614804077307       0.235078276701270     
   9.94035785288270        3.04370886696882       0.242494783156667     
   9.93048659384310        3.06167195544258       0.250232072629636     
   9.92063492063492        3.08005042683570       0.258308513020902     
   9.91080277502478        3.09885785536016       0.266743781788718     
   9.90099009900990        3.11810827328102       0.275558976518408     
   9.89119683481701        3.13781617260017       0.284776736087576     
   9.88142292490119        3.15799650324595       0.294421373529479     
   9.87166831194472        3.17866466693393       0.304519021813915     
   9.86193293885602        3.19983650569756       0.315097793892839     
   9.85221674876847        3.22152828388816       0.326187958496921     
   9.84251968503937        3.24375666220605       0.337822133319567     
