20.49180328	4.1623893	5.9693704	
20.44989775	4.0245538	5.9209628	
20.40816327	3.8939602	5.8838549	
20.36659878	3.767961	5.8558364	
20.32520325	3.6438162	5.8380809	
20.28397566	3.5170476	5.823875	
20.24291498	3.3876584	5.8113799	
20.2020202	3.2546101	5.7975674	
20.16129032	3.1192269	5.778688	
20.12072435	2.982429	5.7560487	
20.08032129	2.8452454	5.7268534	
20.04008016	2.7108197	5.6889229	
20.00000000	2.5782130	5.6461592	
19.96007984	2.4487329	5.5972614	
19.92031873	2.3267457	5.540555	
19.88071571	2.2085445	5.4803748	
19.84126984	2.0946572	5.4164095	
19.8019802	1.9907173	5.3475647	
19.76284585	1.8909823	5.2769899	
19.72386588	1.7955676	5.2045851	
19.68503937	1.709545	5.1304102	
19.64636542	1.6278094	5.055728	
19.60784314	1.5499623	4.9805212	
19.56947162	1.4794997	4.9055057	
19.53125	1.4133121	4.8308954	
19.49317739	1.3503344	4.7565303	
19.45525292	1.292828	4.6832433	
19.41747573	1.2393292	4.6110373	
19.37984496	1.1883758	4.5394549	
19.34235977	1.1413457	4.469213	
19.30501931	1.0979542	4.4005113	
19.26782274	1.0565559	4.3325868	
19.23076923	1.017907	4.2659307	
19.19385797	0.982506	4.2011027	
19.15708812	0.9486639	4.1370716	
19.12045889	0.9167181	4.0740995	
19.08396947	0.8876508	4.0131154	
19.04761905	0.859812	3.9528868	
19.01140684	0.8332554	3.8934491	
18.97533207	0.8092479	3.8360755	
18.93939394	0.786221	3.7793837	
18.90359168	0.7642005	3.7233832	
18.86792453	0.7441248	3.6691263	
18.83239171	0.7250043	3.6156323	
18.79699248	0.7067038	3.5627446	
18.76172608	0.6898688	3.511255	
18.72659176	0.6739703	3.4605949	
18.69158879	0.6587524	3.4104459	
18.65671642	0.6446488	3.3613813	
18.62197393	0.6314599	3.313185	
18.58736059	0.618853	3.2654109	
18.5528757	0.6071034	3.2184374	
18.51851852	0.5962507	3.1723418	
18.48428835	0.5859113	3.1265757	
18.4501845	0.576247	3.0813608	
18.41620626	0.5674729	3.0370076	
18.38235294	0.5591748	2.9928944	
18.34862385	0.551425	2.9491069	
18.31501832	0.5445818	2.9061363	
18.28153565	0.5382059	2.8633068	
18.24817518	0.5323146	2.8206213	
18.21493625	0.5273553	2.7786405	
18.18181818	0.5229071	2.7367201	
18.14882033	0.5189769	2.6948352	
18.11594203	0.5159621	2.6533873	
18.08318264	0.5136081	2.611964	
18.05054152	0.5118649	2.5704563	
18.01801802	0.5111114	2.5291317	
17.98561151	0.5112703	2.4877541	
17.95332136	0.5122306	2.4461632	
17.92114695	0.5143893	2.4045105	
17.88908766	0.5179191	2.3627007	
17.85714286	0.5226276	2.3205538	
17.82531194	0.5289613	2.2781584	
17.79359431	0.5375601	2.2355525	
17.76198934	0.548084	2.1926041	
17.73049645	0.56104	2.1494179	
17.69911504	0.5780582	2.1064062	
17.66784452	0.5984563	2.0636141	
17.6366843	0.6226712	2.0213177	
17.6056338	0.6543145	1.9816117	
17.57469244	0.6915505	1.9449878	
17.54385965	0.7344317	1.9121928	
17.51313485	0.7871751	1.8908372	
17.48251748	0.8444047	1.8817846	
17.45200698	0.9038501	1.8853908	
17.42160279	0.959585	1.9148886	
17.39130435	0.9992533	1.963104	
17.36111111	1.0223974	2.0223851	
17.33102253	1.011165	2.0898368	
17.30103806	0.9717363	2.1429493	
17.27115717	0.9174713	2.1823003	
17.24137931	0.8498712	2.1952376	
17.21170396	0.7860724	2.1842892	
17.18213058	0.7269961	2.1612127	
17.15265866	0.677084	2.1252766	
17.12328767	0.6392691	2.0822916	
17.09401709	0.6075464	2.0367146	
17.06484642	0.5828381	1.9891218	
17.03577513	0.5662012	1.9416122	
17.00680272	0.5530257	1.8941549	
16.97792869	0.5434031	1.84688	
16.94915254	0.5386311	1.8012056	
